"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"73046","73046","Glrx5",-0.284973254299408,0.133138672865636,0.0323204902577908,0.259436471865498
"216198","216198","Tcp11l2",-0.270868753493848,0.160141801486278,0.0907545800389449,0.43515118503766
"216850","216850","Kdm6b",-0.371816819628602,0.20867795101046,0.0747861937541413,0.398245330265063
"74577","74577","Glb1l",0.0676060071193297,0.135662531846212,0.618244725496457,0.87233791892697
"114679","114679","Selenom",-0.0402616895104335,0.35353540826139,0.909330504671106,0.975910437703905
"72144","72144","Slc37a3",-0.0792804687137344,0.0874603959529771,0.364685663198713,0.736698978259498
"57441","57441","Gmnn",0.122916440282833,0.0655140491418322,0.0606299565113971,0.359924048992715
"80286","80286","Tusc3",-0.0156851993962644,0.323097989981012,0.961280896819751,0.989992866673004
"226123","226123","Morn4",0.0368042349323368,0.0455973763876259,0.419576119309312,0.778042319202913
"66789","66789","Alg14",-0.126905143552854,0.0851000805444141,0.135896955035357,0.515674142845727
"56760","56760","Clec1b",-0.055747152760943,0.0564998533236077,0.323800601092935,0.711274043477144
"22209","22209","Ube2a",-0.0643684902751645,0.0713950810012681,0.36727917702259,0.739591697183799
"244895","244895","Peak1",0.0319700716099885,0.114812577785287,0.780663537066655,0.932912770947885
"14368","14368","Fzd6",-0.33844142652681,0.207711894712744,0.103232783824092,0.45776574148034
"107448","107448","Unc5a",0.124251763622972,0.443251895444005,0.779233059634924,0.932912770947885
"76740","76740","Efr3a",0.0489906932512973,0.0179995997036616,0.00649341605301252,0.104328528209717
"69161","69161","Manbal",-0.0085662919853796,0.0435779878358503,0.844161051412281,0.955593260421735
"77744","77744","Bora",-0.279991004356456,0.110596408934854,0.0113528402330912,0.144382126586224
"22608","22608","Ybx1",-0.0388267617439269,0.0922179352833521,0.673731239814332,0.894270333246737
"22381","22381","Tceal9",0.274541127265563,0.205496151049024,0.181552025848006,0.586208045596452
"14701","14701","Gng12",-0.106993983693015,0.142968928808406,0.454235635808922,0.794451045342611
"13026","13026","Pcyt1a",0.0717528724453112,0.111660552825778,0.520484838638703,0.827600224184728
"26903","26903","Dysf",-0.0381453083698559,0.198801595448152,0.847839126776506,0.956544420977133
"53901","53901","Rcan2",0.347319594897969,0.121637552651098,0.0042987411377102,0.0786515098611389
"16976","16976","Lrpap1",-0.0160680579183849,0.0397830487105125,0.686292087534416,0.898545718260516
"73095","73095","Slc25a42",-0.0830659944070754,0.113633320328366,0.464778952724843,0.799016995709401
"71891","71891","Cdadc1",-0.137026055541214,0.119097788596972,0.249923997363041,0.650947395367986
"21413","21413","Tcf4",-0.0161951634331859,0.165441662445266,0.922019261053474,0.979120075864102
"75744","75744","Svip",0.0354806053820561,0.362152694460058,0.921955006011823,0.979120075864102
"17978","17978","Ncoa2",0.0834779657679651,0.0469811006638005,0.0755943343144108,0.400222553789877
"66126","66126","Elof1",-0.0652428599706973,0.07804218333387,0.403157824657978,0.767030669529617
"74055","74055","Plce1",0.227228383939261,0.148012894716409,0.124736387362265,0.495366833969644
"97287","97287","Mtmr14",-0.067382108319505,0.0210752523253276,0.00138761561610231,0.0374381829078903
"215494","215494","Pomgnt2",-0.125851507360015,0.051282566722608,0.0141245661657129,0.163124221824334
"22035","22035","Tnfsf10",0.389953239016506,0.285767146076064,0.172383876286475,0.57148156973694
"214058","214058","Megf11",-0.186948684405313,0.433880202745727,0.66655833700494,0.890765170943638
"211652","211652","Wwc1",0.084792406790432,0.0931537559153254,0.362695206176125,0.735321994096406
"15212","15212","Hexb",0.0643324439940683,0.0424142821233202,0.129326351973256,0.503955931332749
"170787","170787","Hdac10",-0.116280386175856,0.11232745762032,0.300579667021723,0.691627600544688
"16985","16985","Lsp1",1.04561244081099,0.4258221108232,0.0140683009767102,0.163124221824334
"66787","66787","Gskip",0.0439988929516782,0.0585926799160526,0.452695895690221,0.794411025927877
"224481","224481","Tfb1m",-0.073705021445209,0.0609810957768495,0.226795951658645,0.631699359577692
"228576","228576","Mall",-0.618196267084774,0.557945251335768,0.26786728949621,0.665210733743708
"19294","19294","Nectin2",0.0166919415865613,0.203000472010515,0.934466901388994,0.982615146445699
"70153","70153","2210016F16Rik",0.00446834206284191,0.0420024795688602,0.915278626410118,0.976958667952955
"69606","69606","Mtfmt",-0.029829386387372,0.0957610020180028,0.755421858449498,0.926452310295881
"217201","217201","Rundc1",0.0670680753203889,0.0967172301300481,0.48803035839987,0.811627712533024
"21925","21925","Tnnc2",-1.16829717563661,0.729656237085,0.109341244500884,0.468737084685462
"84094","84094","Plvap",0.301713279098671,0.279517608620987,0.280406306713376,0.671647466835976
"170762","170762","Nup155",-0.0888351930132113,0.0498611061790804,0.0748058239865432,0.398245330265063
"230514","230514","Leprot",0.453483657343946,0.197219280235475,0.021482913584302,0.209007771388946
"17217","17217","Mcm4",0.176088915887907,0.201476479814784,0.382122382457153,0.752874610693831
"216877","216877","Dhx33",0.104633868167496,0.0956368779127639,0.273922310789975,0.667671632349405
"68682","68682","Slc44a2",0.37675330221941,0.223025382287816,0.0911649387781863,0.435372778708332
"69009","69009","Thap7",0.00246661102656703,0.12467930108951,0.984215964762824,0.996148279394761
"74354","74354","Lrguk",0.00285227674316827,0.232141563479153,0.990196799389022,0.997192074121104
"432731","432731","Zscan26",0.230428100609059,0.14748220817441,0.118190756406222,0.485105249005512
"68632","68632","Myct1",-0.255177520873706,0.129193110065233,0.0482495918039098,0.318254040966259
"326618","326618","Tpm4",0.196330716805325,0.238111029492969,0.409636021002876,0.771250239229838
"105847","105847","Lmf2",0.0418013346555766,0.0891393122644268,0.639109752737592,0.879692000261327
"13367","13367","Diaph1",0.171321034631679,0.108654555411997,0.114853136028538,0.479651203414327
"19354","19354","Rac2",1.67527325603952,0.467079260998004,0.00033488903591281,0.0139066312261011
"56857","56857","Slc37a2",0.0308075696318757,0.150758236790668,0.838079357463557,0.952402576596203
"210973","210973","Kbtbd2",-0.025587111778294,0.0422149363181731,0.544438302108822,0.840869049371345
"111173","111173","Erc1",-0.198021335592147,0.064359338000929,0.00209229917557521,0.0483863182225637
"234683","234683","Elmo3",-0.0534500727983941,0.0295847850895437,0.0708130670550324,0.38914591682544
"106021","106021","Topors",-0.0250137574936364,0.0693619764690283,0.718378776825897,0.911980187319962
"20678","20678","Sox5",-0.177832709128169,0.0554706766038251,0.00134646952993425,0.0366455303400231
"108654","108654","Fam210a",-0.179391088355715,0.0545842827107692,0.001014418083613,0.0312538939244767
"52535","52535","Mettl17",-0.188543781015205,0.0782806124635117,0.0160154651079464,0.175618492819743
"16186","16186","Il2rg",1.21157657874656,0.624572854000643,0.0523981307534818,0.333160459666256
