"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"75905","75905","Dipk2b",0.0132998643771081,0.0393660253265789,0.735475219123014,0.89834771943889
"67023","67023","Use1",-0.698916019014931,0.166562731946209,2.71534996252336e-05,0.00143548020134168
"171463","171463","Il17rd",0.450008267215769,0.394180209278477,0.253607516374524,0.644565915191582
"69847","69847","Wnk4",-0.140140219222761,0.247524246946531,0.571279824364968,0.832273189609536
"225913","225913","Tkfc",-0.464419358169677,0.171767111636918,0.00685570105772342,0.0830966587640286
"270028","270028","Fam155a",-0.185706842831508,0.0681014073567889,0.00639292388143472,0.0792761704472948
"72050","72050","Poglut2",-0.557192572681702,0.482759908236279,0.248425750542547,0.639595732901309
"70790","70790","Ubr5",0.527192754406744,0.221662037351353,0.0173897046973948,0.147942406161961
"240753","240753","Plekha6",0.57779318877672,0.375387891350012,0.123757983034439,0.461365195771186
"71908","71908","Cldn23",0.168217871663315,0.215372454608857,0.434769767183303,0.768638136757732
"66277","66277","Klf15",2.33370671867726,0.694473353181033,0.000778303238310124,0.0191373488561228
"217558","217558","G2e3",-0.0591289525278802,0.306701287419382,0.847123406493995,0.944493123155415
"19739","19739","Rgs9",1.34064728796027,1.14757329918765,0.242707771216721,0.633912317427482
"66455","66455","Cnpy4",0.470918310044985,0.0694947987847369,1.23283881584766e-11,4.98393221289003e-09
"66056","66056","Zfp524",0.418364479645504,0.615046784062506,0.496367891825855,0.799088761084263
"99100","99100","Cep152",0.0712838844074414,0.199597746158011,0.720988705904278,0.89283973833946
"74477","74477","4933427D14Rik",0.0701692673755069,0.535628037865889,0.895772361859415,0.963338974105458
"20848","20848","Stat3",1.33031322682694,0.23686590341813,1.95074323891663e-08,3.48220335310508e-06
"22343","22343","Lin7c",0.0140374462478228,0.555433109480323,0.979837231079358,0.99249754571198
"104156","104156","Etv5",-0.856644435663222,0.842161540293481,0.309059585457902,0.701230228650802
"13990","13990","Smarcad1",-0.114161626464742,0.214732006910765,0.594970508708691,0.843601159707134
"68525","68525","Evc2",-0.0714614233398877,0.0720675226128798,0.321397646625852,0.706633787158105
"15486","15486","Hsd17b2",-0.0770192618298241,0.214851482854786,0.719986562346315,0.892676826578577
"211577","211577","Mrgprf",0.218706825466045,0.114080529531002,0.0552218414167793,0.296866356663972
"20266","20266","Scn1b",0.323165312537684,0.326448646876888,0.322202340117732,0.706941748656446
"16525","16525","Kcnk1",-1.34282814631634,1.56538978850032,0.390989931665344,0.748073024880311
"56462","56462","Mtch1",-0.340173222025328,0.7353323090016,0.643642825519188,0.867292417108867
"69228","69228","Zfp746",-0.656225377330937,0.817460456020824,0.422112884857655,0.76157648602329
"19223","19223","Ptgis",0.438215452076411,0.630186769995122,0.486820992771419,0.794131799862705
"228913","228913","Zfp217",-0.0576869042148676,1.43215919061189,0.967870159036246,0.990033291435405
"11670","11670","Aldh3a1",0.0583718543324771,0.0476067246294441,0.220151172227071,0.60726025732713
