"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"23954","23954","Nek3",-0.188023618517036,0.0523121051226133,0.000325307415653757,0.00589457037164608
"18571","18571","Pdcd6ip",0.0276795411138952,0.0644563881356794,0.667609937659407,0.855280830768414
"67238","67238","Fam220a",0.0423516200713133,0.114176433202267,0.710688654085607,0.879567212937235
"71787","71787","Trnau1ap",0.0317074318232597,0.120015741109849,0.791630478372082,0.918106329225225
"105348","105348","Golm1",0.0602923396382589,0.181913438542563,0.74031651606494,0.89295916938359
"21821","21821","Ift88",-0.096914580090534,0.0685947239290558,0.157697584934392,0.443157605305705
"56289","56289","Rassf1",0.180927532729064,0.0764144288373303,0.0178983532058998,0.11836429200398
"68017","68017","Mrm2",-0.347208540857746,0.240155726141518,0.148243362684264,0.429787157094218
"20908","20908","Stx3",0.282762361877237,0.0632665044070529,7.84448440752426e-06,0.000270232048411292
"22129","22129","Ttc3",-0.014188636152016,0.0625981572301137,0.820686420675835,0.933041658320291
"54351","54351","Elp5",-0.100662377701662,0.164202281157298,0.539850651438152,0.785701939326494
"225432","225432","Rbm27",-0.0397548685461841,0.0578181554603892,0.491714460524714,0.759320438444505
"11797","11797","Birc2",-0.187486003221633,0.196353241936576,0.339658425956443,0.657132325266698
"60344","60344","Fign",0.04835251802885,0.450852729137097,0.914593178690479,0.971889019037432
"16196","16196","Il7",0.512399818424291,0.302227335116474,0.089997311312842,0.326934899957638
"74764","74764","Klc4",-0.054306447100473,0.104417244551811,0.603000298038804,0.824009457048501
"27998","27998","Exosc5",-0.312032940719166,0.111327860948623,0.00506565432723525,0.0490329361161874
"170472","170472","Recql5",-0.254539109493944,0.128393502908246,0.0474241869668206,0.220507039964038
"59007","59007","Ngly1",0.0066922042429484,0.197613554927362,0.972984717554239,0.99178111052744
"19242","19242","Ptn",-0.114147022070573,0.124557701871328,0.359447268462921,0.672334827073495
"12416","12416","Cbx2",-0.246961726909136,0.138096808145435,0.0737238777183028,0.2864229554579
"14751","14751","Gpi1",0.437346316033956,0.239965507082497,0.068373354999966,0.273977265059572
"234199","234199","Fgl1",1.06051819069064,0.22414251043636,2.22926092577533e-06,8.99809388036969e-05
"11974","11974","Atp6v0e",-0.0602829333519495,0.103645071525593,0.560816903536523,0.797662879598274
"22640","22640","Zfp1",-0.401707165497655,0.181684447654046,0.0270347501454894,0.153852199028789
"70726","70726","Angptl6",-0.531964579619712,0.139895077833665,0.000143187272697277,0.00314110578846811
"106073","106073","Mfsd5",0.178643961213454,0.139839874126445,0.201429509452645,0.505526691313286
"21685","21685","Tef",0.18041288837512,0.352561972183238,0.608847232934025,0.827215963284594
"237339","237339","L3mbtl3",-0.426091110252857,0.175252336082648,0.0150447267805188,0.105430908481141
"78428","78428","Pym1",-0.0329855604477955,0.085960147726468,0.701177945798124,0.874891421757436
"235611","235611","Plxnb1",0.469194218759079,0.289132261065544,0.104639276725861,0.355638689282382
"224814","224814","Abcc10",-0.222575619718468,0.138191142844364,0.107259098014642,0.360180662717812
"24030","24030","Mrps12",-0.135193038919816,0.135581965417279,0.318700719382962,0.635873008533233
"81004","81004","Tbl1xr1",-0.291251851341465,0.144106040409136,0.0432700369926261,0.208969368418546
"333789","333789","N4bp2",-0.365325485363602,0.240160335896845,0.128216359422769,0.397390399041819
