"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"12514","12514","Cd68",0.43741788173286,0.130831419269824,0.000827673735268292,0.0470749290192594
"72519","72519","Pip4p2",-0.0324935623848164,0.020881284146143,0.119682081958801,0.449805785687829
"240832","240832","Tor1aip2",0.00465376468732838,0.0232486843761609,0.841345087932386,0.94226631002478
"226182","226182","Taf5",-0.0552182167617681,0.0400030576579912,0.16747893687414,0.50874968212256
"12549","12549","Arhgap31",0.00194884395185572,0.0448686546105256,0.96535524105201,0.986419908066918
"276846","276846","Pigs",0.0316527807064772,0.0236836283441219,0.181391259659371,0.522980235253087
"12294","12294","Cacna2d3",0.147400332344766,0.143587850250608,0.304631671111925,0.637889319733666
"72201","72201","Otud6b",-0.00580670922392091,0.0191432247600974,0.761638590494269,0.910150507976575
"75686","75686","Nudt16",0.0641180765599055,0.0919836743962106,0.485765677629857,0.771479977970737
"26373","26373","Clcn7",0.0297481633524958,0.0287048984201881,0.300041456674865,0.634136765451976
"70834","70834","Spag9",-0.024387885469116,0.0328912958361187,0.458408951023159,0.753988276445672
"229589","229589","Prune1",-0.0182129443622566,0.034095760318509,0.593223677978935,0.82926153757252
"24110","24110","Usp18",-0.0317408451534259,0.118133278882238,0.788170759461807,0.919198699572105
"227334","227334","Usp40",-0.0284385299687294,0.0369815956592373,0.441898400680832,0.74401388465349
"240283","240283","Dmxl1",-0.0449349813117482,0.0430059070952591,0.296089514838429,0.631795711062249
"109082","109082","Fbxw17",0.107166049853414,0.0299298211146536,0.000342835380795683,0.0300791819479668
"66673","66673","Sorcs3",-0.00515297417474994,0.00276937579705073,0.0627867258469061,0.343523472002513
"108052","108052","Slc14a1",0.271429559188418,0.241071772511389,0.260195819989156,0.599957311573452
"105298","105298","Epdr1",0.00104003306676532,0.0499587541637825,0.983390971095694,0.994127952498262
"234673","234673","Ces2e",0.0398064250300757,0.119307028938131,0.738645993551435,0.898366228417169
"75991","75991","Slain2",0.00909204281712133,0.0275227968526683,0.741138622209837,0.899362759746556
"226442","226442","Zfp281",-0.0422735521136081,0.01863887969003,0.0233273330853207,0.22819137294928
"69747","69747","Zswim7",-0.0869412322625531,0.067686419877927,0.198977261918477,0.539598065237299
"57296","57296","Psmd8",0.0327095057571247,0.0193237730049563,0.0905110558276351,0.394553069185753
"69692","69692","Hddc2",0.0124959060997358,0.0298824152379037,0.675823402674616,0.868988558676457
"217109","217109","Utp18",-0.0335667178801079,0.02640344933509,0.203621770755803,0.544693937269275
"21343","21343","Taf6",-0.0357078828572997,0.0262410223961288,0.173587748836597,0.515280625351527
"15216","15216","Hfe",0.115250199322735,0.0502154731769118,0.0217266332484546,0.222531894011708
"68876","68876","Atp23",-0.103930809453603,0.0254645428162755,4.47665658512311e-05,0.00972167022776553
"68845","68845","Pih1d1",-0.0206074844648033,0.014029136897377,0.141858265720807,0.481679063163804
"68552","68552","Smim14",0.0606646669227471,0.0172310157136158,0.000430462973439941,0.0329580112485042
"208144","208144","Dhx37",0.00897957186058871,0.0266203536000033,0.735875849160869,0.897788307294389
"69804","69804","Tmem147",-0.0380321774101046,0.0336740926595704,0.258720904180083,0.599217079605761
"74410","74410","Ttll11",0.0268804728218376,0.0285446935953955,0.34634742368351,0.672318158374101
"216345","216345","Zfc3h1",-0.0182440711466186,0.0215357161273029,0.396909209605866,0.712490760772835
"78658","78658","Ncapd3",-0.0197677213855967,0.024085430405724,0.411798042263294,0.724415964685852
"18744","18744","Pja1",-0.0424715211843284,0.025703411636112,0.0984593462776751,0.4085201055496
"14115","14115","Fbln2",0.160827364733559,0.0837803034998198,0.0549043791978976,0.324964334494747
"57743","57743","Sec61a2",-0.0329048099812013,0.0315138799724011,0.296421981803129,0.631795711062249
"216805","216805","Flcn",-0.0714645709159573,0.0260696026859271,0.00611968251100658,0.128234189318355
"71529","71529","Kazn",0.00201519046066503,0.0321033580826556,0.949948100670347,0.981677606049083
"73582","73582","Camkmt",-0.012074972037021,0.0133598704329103,0.366088713535733,0.688205954138377
"21835","21835","Thrsp",-0.179145036841518,0.18693842482169,0.337906260632373,0.66384965294515
"94279","94279","Sfxn2",-0.02558750050622,0.032230924186785,0.42726503356743,0.73354226835265
"66653","66653","Brf2",-0.00831095037206851,0.0236957765745563,0.725786779825136,0.894359080221486
"16889","16889","Lipa",0.103049162544655,0.0383153299658538,0.00715586848373756,0.136776858137648
"18641","18641","Pfkl",0.0421235972734298,0.082539895448075,0.609811696768225,0.839201963953417
"68251","68251","Babam1",-0.00394534681001899,0.0314826827178318,0.900271803152313,0.964274049262799
"52348","52348","Vps37a",-0.0393356404947613,0.0319653389988195,0.218483107526311,0.560319363829971
"72084","72084","Pigx",-0.0601487728413002,0.0378475553693588,0.112006672465808,0.435767979130818
"216443","216443","Mars",-0.00461126609069441,0.0320968756282466,0.885763326188922,0.958988140681697
"80292","80292","Zxdc",0.0196851093279373,0.0317286376765899,0.534980728802411,0.797609529714303
"19886","19886","Ros1",-0.00821234529602195,0.00405525173199331,0.0428557042144981,0.293360842009412
"24050","24050","Sept3",-0.00116754608735947,0.0351261269209432,0.973484253086447,0.990399993088971
"74200","74200","Khdc4",-0.0362583837577008,0.0267287816815976,0.174930721224583,0.516412102234344
"26371","26371","Ciao1",-0.0541175292304931,0.019664940294343,0.00592360755600987,0.126487821864951
"223691","223691","Eif3l",-0.00563288179749535,0.0179093552858806,0.75312479855595,0.906217008402262
