"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"227334","227334","Usp40",0.0576881178455952,0.0551860207169708,0.295866166896248,0.591003814019453
"240283","240283","Dmxl1",-0.0498099058850392,0.032585078391325,0.126360933164563,0.389700143095223
"66673","66673","Sorcs3",-0.0733760110906681,0.038844674790885,0.0588972777255064,0.261443257576351
"108052","108052","Slc14a1",0.583031828054045,0.15044210649474,0.00010642502483327,0.00416893584120268
"105298","105298","Epdr1",0.0638949989618661,0.103612405204967,0.537450266757241,0.755263585286183
"75991","75991","Slain2",-0.00687530232202389,0.0122069821308498,0.573280297464277,0.776173435586551
"226442","226442","Zfp281",0.004504842495419,0.0233146576703743,0.846787202133603,0.925394252955696
"69747","69747","Zswim7",-0.0244160510631352,0.0220222729453393,0.267560463576419,0.564148590540241
"57296","57296","Psmd8",-0.0971454398282946,0.0696893480714647,0.163324153818759,0.445995452244173
"19023","19023","Ppef2",0.000953429809452107,0.0180953290794948,0.957979482733424,0.979324771474985
"217109","217109","Utp18",-0.0816894562469672,0.0301263654166703,0.00669673607877013,0.0720611833311514
"21343","21343","Taf6",0.024281740078642,0.0184817632613277,0.188906241474576,0.479404606371452
"15216","15216","Hfe",0.130234247671104,0.0913251936361013,0.153854051228963,0.433943365962502
"68876","68876","Atp23",-0.111734695331601,0.0446648240415066,0.0123624363511755,0.105473498791171
"68845","68845","Pih1d1",-0.0799089276769237,0.0149739829955307,9.47485437658393e-08,1.62736697542429e-05
"68552","68552","Smim14",-0.01646156302438,0.0342428030001342,0.630707984337757,0.809658381197099
"208144","208144","Dhx37",0.0308851985020816,0.0249405768649543,0.215585789433946,0.509832801596924
"69804","69804","Tmem147",0.00343028693778522,0.0259502464507156,0.894836331259566,0.949011650928942
"74410","74410","Ttll11",-0.0773587890210967,0.0167576956411927,3.9061534016148e-06,0.000355843484646104
"216345","216345","Zfc3h1",-0.0295811156134719,0.0254805527408641,0.245670726352137,0.540668565116121
"78658","78658","Ncapd3",0.018971777806736,0.0144717697234445,0.18987439315213,0.481034718129205
"18744","18744","Pja1",-0.0502137029064295,0.0662074236608478,0.448193544479594,0.697800863470554
"75528","75528","Tex29",0.0490547418180597,0.04274369216671,0.251113625769424,0.54650376263106
"57757","57757","Pglyrp2",0.00491461231055745,0.00905637674967453,0.587357919896941,0.784260814735758
"14115","14115","Fbln2",-0.0895080732743538,0.148576078102042,0.54688173519576,0.761067425464524
"57743","57743","Sec61a2",-0.0940330150560536,0.0376700674124803,0.0125522475070445,0.106702068433931
"12723","12723","Clcn1",-0.0284934378556985,0.0426778624726511,0.504363571401133,0.733498467221012
"71529","71529","Kazn",0.00211654109174066,0.0381407663764945,0.955745799639744,0.978011921936927
"73582","73582","Camkmt",0.039831988620297,0.0490862518003701,0.417096190012534,0.677699943303408
"73075","73075","Ppil6",-0.090660006996467,0.0733773710706172,0.216632995490157,0.510776529493424
"94279","94279","Sfxn2",0.00260417220109179,0.024562762698477,0.915565576247458,0.959317380336868
"66653","66653","Brf2",-0.031028296864721,0.0357888694664697,0.385952006396096,0.65748346564642
"16889","16889","Lipa",0.0615305169213922,0.0460643201266368,0.181630281530548,0.469749204954585
"18641","18641","Pfkl",0.0807655610668293,0.0118988992904915,1.13974915580881e-11,4.92555465818407e-09
"219257","219257","Pcdh20",-0.0438914976404549,0.0749521137513444,0.558148475164264,0.766374410349046
"241589","241589","D430041D05Rik",-0.221180312717792,0.0632325449209028,0.000468959342125768,0.0125904775680539
"68251","68251","Babam1",-0.0366062861008625,0.0539882722041312,0.49774541550822,0.729089772498156
"52348","52348","Vps37a",-0.104062314906401,0.032290654338398,0.0012699914303979,0.024663666226117
"72084","72084","Pigx",-0.0629472701257275,0.054653815815264,0.249425791769381,0.544937594966471
"216443","216443","Mars",-0.0141972377975553,0.0168276981779814,0.398846738543966,0.666131024604323
"80292","80292","Zxdc",0.0306804824501767,0.00749492766959541,4.24911046596725e-05,0.00219788930164337
