"","logFC","P.Value","SE","AIC","BIC","FDR","symbol","Entrez"
"5860",0.37500273557583,0.000709986572252913,0.0779198015996195,7.06023165714698,7.96798693612911,0.00244090119077848,"QDPR","5860"
"8288",-0.237886622104176,0.00068903070641627,0.0492248105717599,-2.89073826699193,-1.98298298800979,0.00238257856406488,"EPX","8288"
"8915",-0.531754465985873,0.00101140701205153,0.11611632547901,15.4212385914874,16.3289938704695,0.00322871587412066,"BCL10","8915"
"4325",-0.0183340616189395,0.961302697375384,0.368537406914746,38.6664306993612,39.5741859783433,0.967490905959164,"MMP16","4325"
"374879",-0.674431971296113,0.0190239360087596,0.241478390040806,31.086729329022,31.9944846080042,0.0353598280482441,"ZNF699","374879"
"51204",-0.135435331018418,0.0675615673412343,0.06608120400203,5.33409266588503,6.24184794486717,0.10188072658909,"TACO1","51204"
"56923",-0.249060794843373,0.000479556685912783,0.0490521364766539,0.147783692229202,1.05553897121134,0.00178027719484243,"NMUR2","56923"
"23186",-0.112834936401267,0.401032865334512,0.128651189678372,17.5778391601935,18.4855944391756,0.460302134636568,"RCOR1","23186"
"57448",-0.117968370898905,0.116261214691384,0.0686052016931007,7.26101762700729,8.16877290598943,0.161183777367601,"BIRC6","57448"
"154810",-0.481751595441556,0.00366548950688543,0.127807824280796,17.7169889514818,18.624744230464,0.00922733890119213,"AMOTL1","154810"
"730211",-0.31585291315026,0.00431988199396758,0.0860725459541252,2.63759550372822,3.54535078271036,0.0105367556461557,"HSP90AA5P","730211"
"1282",0.509498088426366,0.10596551133999,0.286740199245682,33.9497806459257,34.8575359249078,0.149077014552218,"COL4A1","1282"
"79088",0.39501511842998,1.20349885384681e-06,0.0383233436207307,-4.90522972491378,-3.99747444593164,1.5755344638486e-05,"ZNF426","79088"
"5664",0.312928302287214,0.0802217624518678,0.160770427524325,21.0159900595813,21.9237453385634,0.117821659891193,"PSEN2","5664"
"57017",-0.604775974014268,1.02342895828394e-07,0.0451098110282406,-2.34308178674083,-1.43532650775869,2.75718699863106e-06,"COQ9","57017"
"8808",-0.851156843823912,2.56099694732278e-06,0.0896828844967524,8.17379362765365,9.08154890663579,2.76918683521739e-05,"IL1RL2","8808"
"332",0.882485499168227,1.00474953940934e-06,0.0839575011933325,17.6211804027347,18.5289356817168,1.36889947962099e-05,"BIRC5","332"
"3429",-2.52790076400997,0.00429542827157362,0.688229724690009,46.4810021762828,47.388757455265,0.0104932119431346,"IFI27","3429"
"53981",0.125256856788869,0.542210622647135,0.198514203236338,21.4178322749807,22.3255875539629,0.595435857929153,"CPSF2","53981"
"4439",0.111152768200691,0.234900013539165,0.0879376206438844,10.6839023490396,11.5916576280217,0.292746348137605,"MSH5","4439"
"1594",-0.513099106871148,0.0801002356864476,0.263486614266493,31.4729087509222,32.3806640299043,0.117688483706925,"CYP27B1","1594"
"9038",-0.119392696590284,0.133298513627097,0.0730661030970447,6.7675356218694,7.67529090085154,0.181066039782548,"TAAR5","9038"
"114880",-0.40607039516584,0.0054083311638891,0.114895722383355,15.1929718611817,16.1007271401639,0.0126311385600613,"OSBPL6","114880"
"11155",-0.281336061841948,0.00987540497991603,0.0885636469503533,-1.11189187930323,-0.204136600321097,0.0206222328209895,"LDB3","11155"
"9911",0.429941427529317,0.00126761329556665,0.0969800125496255,11.6744205908369,12.582175869819,0.00386731541900803,"TMCC2","9911"
"55146",0.0127349804782832,0.886704054590038,0.0871339634326813,11.9386801992434,12.8464354782256,0.904486503944081,"ZDHHC4","55146"
"10224",0.898102293385837,0.00134196206580346,0.204267442898616,15.4977392951375,16.4054945741196,0.00405201590044882,"ZNF443","10224"
"9615",0.682117580881315,0.0385325157802506,0.28645802025041,36.4187310729755,37.3264863519577,0.0639159236448822,"GDA","9615"
"2769",-0.257879182538419,0.607455177341835,0.48625833814035,44.0624517590462,44.9702070380283,0.656092868211674,"GNA15","2769"
"84181",0.326422995569973,1.01492261685258e-06,0.0310889670107968,-10.187038303189,-9.2792830242069,1.37639018174488e-05,"CHD6","84181"
"678",0.258818727579941,0.0723253711057395,0.128845695761638,17.814148118877,18.7219033978592,0.108003924565167,"ZFP36L2","678"
"2066",0.0554277883918482,0.714614196917694,0.147329203539961,17.0333958458519,17.941151124834,0.75261173828105,"ERBB4","2066"
"204962",-0.0910949964981733,0.656498308380379,0.198744273226259,26.9438383076682,27.8515935866503,0.700808637455078,"SLC44A5","204962"
"11344",-0.297242397440814,0.00613396173031581,0.0859353311716654,9.09052680237498,9.99828208135712,0.0139884249215738,"TWF2","11344"
"115265",1.4285156481032,0.00914623449411624,0.443382034690222,42.0111456812202,42.9189009602024,0.0193645550827809,"DDIT4L","115265"
"53345",0.0206982873624969,0.904734527135387,0.168617087023919,18.8094377837594,19.7171930627416,0.919436643965068,"TM6SF2","53345"
"91355",0.0334539175893732,0.888032097896957,0.231631043888685,20.7978340140554,21.7055892930376,0.905580687372055,"LRP5L","91355"
"9513",-0.786431415368699,0.00606277823782324,0.226906755256026,28.6502355968844,29.5579908758665,0.0138575712532343,"FXR2","9513"
"4359",-0.202426911429756,0.0543988132620089,0.0929275603033824,5.69711782426132,6.60487310324346,0.0852030681687928,"MPZ","4359"
"5957",-0.218567861631708,0.0738386779234356,0.109485074884552,15.7838876719742,16.6916429509564,0.10990446259844,"RCVRN","5957"
"375567",0.684641402919422,0.0158165946073323,0.236032183276921,30.101318490347,31.0090737693291,0.0303415192135429,"VWC2","375567"
"79717",-0.267449089581536,0.0136643614686131,0.0895645701108798,8.94891214326448,9.85666742224662,0.0269472736406457,"PPCS","79717"
"27",-0.804845318655506,5.16704554075594e-08,0.0558859028376723,-0.203962714107842,0.703792564874296,1.78785021331428e-06,"ABL2","27"
"7373",0.198503773478146,0.57044339677584,0.338367688639223,36.8230455793606,37.7308008583427,0.6218217710654,"COL14A1","7373"
"5878",-0.384832298782609,0.00085895555040964,0.082114617715333,4.56164260464363,5.46939788362577,0.00284390178241859,"RAB5C","5878"
"1553",-0.103678180886094,0.502555837788088,0.149059992730391,8.85204559416043,9.75980087314256,0.557635255961024,"CYP2A13","1553"
"4285",-0.255960410117939,0.00750873627305753,0.0766679574322174,7.12409316190476,8.03184844088689,0.0164982877171178,"MIPEP","4285"
"81567",-0.346959477994568,2.27918635043269e-05,0.0468010074462299,0.0642838444470275,0.972039123429165,0.000153691272937428,"TXNDC5","81567"
"1855",-0.672723497110044,0.000180657093433729,0.116629325737001,15.7392513004966,16.6470065794787,0.000806830529069737,"DVL1","1855"
"11159",-0.485468104232146,1.35540438212638e-05,0.0616682219920809,3.21429627692815,4.12205155591028,0.000100517041931099,"RABL2A","11159"
"346689",0.584321344760412,0.156435213040249,0.381319310685016,29.2839260512446,30.1916813302268,0.207413127591388,"KLRG2","346689"
"143",-0.492387155939999,0.00253307887822388,0.123208265568338,7.75332793333514,8.66108321231728,0.00682139581014292,"PARP4","143"
"10056",-0.0716649875385718,0.388210342536676,0.0794415078197888,7.53578927052371,8.44354454950585,0.447821232146631,"FARSB","10056"
"3691",-0.668906932067573,0.358894094489191,0.695571475114351,51.0978040358138,52.0055593147959,0.41924296275551,"ITGB4","3691"
"255275",-0.200784621866575,0.115128448771317,0.116356256650981,7.02108799847727,7.92884327745941,0.159868959803734,"MYADML2","255275"
"9052",-0.760626046904775,0.165671724881185,0.508628314364205,44.8128845204127,45.7206397993948,0.218275276883964,"GPRC5A","9052"
"23141",-0.276968103530785,5.48087654172978e-05,0.0414451988790472,0.50056821094339,1.40832348992553,0.000310216728662555,"ANKLE2","23141"
"90353",-0.364561777652732,3.49809958747254e-05,0.0517099022888395,1.4634347002432,2.37118997922534,0.000216351334408078,"CTU1","90353"
"6522",-0.285526562405735,0.0885394439878679,0.15133515426193,20.7489021794019,21.656657458384,0.127891052981794,"SLC4A2","6522"
"81550",-0.211618058411945,0.00577563862498318,0.0605507565949295,1.58989237044768,2.49764764942982,0.0133274293652225,"TDRD3","81550"
"100134368",-0.180125378792177,0.0561097202806582,0.0833914542731172,9.43774513163951,10.3455004106216,0.0873990754231604,"LOC100134368","100134368"
"81706",-2.03530565052513,0.00386181220371533,0.544550042077119,46.1216973996371,47.0294526786193,0.00962123902477354,"PPP1R14C","81706"
"83756",-0.511677448165893,3.77307176479846e-05,0.0732298474018968,8.53575725910226,9.4435125380844,0.000230001824358472,"TAS1R3","83756"
"4253",-0.21325214670815,0.0223614743311939,0.079018996281282,10.7456012806668,11.6533565596489,0.0405709846279076,"MIA2","4253"
"84528",0.583271672901452,0.0272170388019287,0.225702311183548,27.9644606038184,28.8722158828005,0.0477104859946685,"RHOXF2","84528"
"1495",0.198437075013252,0.00243360241527392,0.0493472866763487,-1.77820396468282,-0.870448685700684,0.00659329689678751,"CTNNA1","1495"
"59344",-0.538597163427118,0.0137281283973079,0.180532530726335,22.6381536429864,23.5459089219685,0.0270255259624575,"ALOXE3","59344"
"6425",0.532967937593455,0.00343373092446986,0.139916200487563,0.786359287531937,1.69411456651407,0.00874782738791748,"SFRP5","6425"
"223",0.0461453979501786,0.556942607075721,0.0759361336316124,7.2600401729822,8.16779545196433,0.609543452338897,"ALDH9A1","223"
"145873",-0.301149832392077,0.000439453918250617,0.0586197304583692,3.0301288202961,3.93788409927823,0.00165622288810754,"MESP2","145873"
"9821",0.126482939540629,0.023927671152834,0.0475623416044479,-2.24040800978554,-1.3326527308034,0.0429145650746738,"RB1CC1","9821"
"4335",-0.201379239094391,0.280015676856509,0.176321402395446,16.7455563606455,17.6533116396276,0.339802711563879,"MNT","4335"
"84061",-0.123066788587121,0.0551063792423692,0.0566949747852704,3.5781322000593,4.48588747904143,0.0861203668716879,"MAGT1","84061"
"23613",0.297942976509067,0.0282713643600296,0.116288770078603,17.8910658379907,18.7988211169729,0.0492373999089851,"ZMYND8","23613"
"644974",-0.113372841814814,0.31061000496025,0.106151124199695,14.2336577749874,15.1414130539696,0.371028008179597,"ALG1L2","644974"
"1808",0.393815496658696,0.280204459089386,0.344956377691973,37.4979494722636,38.4057047512457,0.340010169391879,"DPYSL2","1808"
"6618",-0.27533124733703,0.00275495592764797,0.0698022562051202,9.15975184708044,10.0675071260626,0.0073145920606845,"SNAPC2","6618"
