,Term,pval,padj,NES,Top_up,Top_down,Direction_up,Direction_down
bezafibrate-1275,bezafibrate-1275,0.5215,0.9313519813519814,-0.4701301975602258,100.0,100.0,neg,neg
bezafibrate-2630,bezafibrate-2630,0.115,0.3200273722627737,-1.0922498268386711,100.0,0.0,neg,pos
bezafibrate-4999,bezafibrate-4999,0.0025,0.019652061855670103,-1.561170191074403,100.0,0.0,neg,pos
bezafibrate-6653,bezafibrate-6653,0.052,0.17466960352422908,1.2363549288820943,0.0,100.0,pos,neg
bicuculline-2139,bicuculline-2139,0.701,0.9313519813519814,-0.16566247934662826,100.0,100.0,neg,neg
bicuculline-2796,bicuculline-2796,0.0055,0.03487525987525987,-1.5201960017145275,100.0,0.0,neg,pos
bicuculline-4397,bicuculline-4397,0.9665,0.9967286559594252,-0.018650057000312636,100.0,98.73417721518987,neg,neg
bicuculline-4574,bicuculline-4574,0.592,0.9313519813519814,-0.28035833279972344,100.0,98.66666666666667,neg,neg
biotin-2428,biotin-2428,0.7125,0.9313519813519814,0.15404862745775516,98.78048780487805,97.5609756097561,neg,neg
biotin-3289,biotin-3289,0.6295,0.9313519813519814,0.23016319758533932,100.0,100.0,neg,neg
biotin-6689,biotin-6689,0.534,0.9313519813519814,0.398080069374508,100.0,100.0,neg,neg
biperiden-2460,biperiden-2460,0.7875,0.9510882469331223,0.10838241545424332,100.0,97.5609756097561,neg,neg
biperiden-3321,biperiden-3321,0.012,0.05454545454545455,-1.3932675499469616,100.0,0.0,neg,pos
biperiden-4684,biperiden-4684,0.1605,0.4254889178617992,-1.0302447128824217,98.79518072289156,0.0,neg,pos
biperiden-5279,biperiden-5279,0.0575,0.1895945945945946,-1.2160844397172053,98.85057471264368,0.0,neg,pos
biperiden-5644,biperiden-5644,0.2225,0.5662286191072173,0.9613584244233778,1.2195121951219512,100.0,pos,neg
bisacodyl-2435,bisacodyl-2435,0.9525,0.9961296893566457,0.0269943070614328,100.0,100.0,neg,neg
bisacodyl-3297,bisacodyl-3297,0.0905,0.26540865384615386,-1.1368282346845893,100.0,0.0,neg,pos
bisacodyl-4616,bisacodyl-4616,0.0025,0.019652061855670103,-1.5760012291046293,100.0,0.0,neg,pos
bisacodyl-5677,bisacodyl-5677,0.005,0.03411633109619687,-1.5271136911596201,100.0,0.0,neg,pos
bisoprolol-1287,bisoprolol-1287,0.9015,0.983923778851315,0.04889162788694934,98.85057471264368,98.82352941176471,neg,neg
bisoprolol-2642,bisoprolol-2642,0.866,0.9680773440350238,-0.06859637639591987,0.0,1.1494252873563218,pos,pos
bisoprolol-5348,bisoprolol-5348,0.011,0.05262745098039215,1.408781570205957,0.0,100.0,pos,neg
bisoprolol-6748,bisoprolol-6748,0.05,0.17029592406476832,1.241689142149998,0.0,100.0,pos,neg
blebbistatin-837,blebbistatin-837,0.0155,0.0672475106685633,1.3629612828447564,0.0,100.0,pos,neg
blebbistatin-954,blebbistatin-954,0.011,0.05262745098039215,-1.4237094331880789,100.0,1.1764705882352942,neg,pos
boldine-2148,boldine-2148,0.9585,0.9961296893566457,-0.024327645635898842,100.0,98.82352941176471,neg,neg
boldine-2804,boldine-2804,0.0005,0.00840220385674931,-1.7567040926270634,100.0,1.1627906976744187,neg,pos
boldine-4004,boldine-4004,0.1395,0.3783681636282793,1.062409775256322,0.0,97.43589743589743,pos,neg
boldine-4122,boldine-4122,0.679,0.9313519813519814,-0.18275932052659372,97.6470588235294,98.75,neg,neg
bretylium tosilate-3057,bretylium tosilate-3057,0.0585,0.19021855010660985,1.209887151748064,0.0,97.26027397260275,pos,neg
bretylium tosilate-3394,bretylium tosilate-3394,0.215,0.5489744663038928,-0.9662969498544107,100.0,0.0,neg,pos
bretylium tosilate-5020,bretylium tosilate-5020,0.0095,0.051602849510240426,1.452897674279384,0.0,98.64864864864865,pos,neg
bretylium tosilate-6674,bretylium tosilate-6674,0.7235,0.9334496615905246,-0.1454377578113083,0.0,1.2658227848101267,pos,pos
brinzolamide-1615,brinzolamide-1615,0.9205,0.9911827007943512,0.040951270934966866,100.0,100.0,neg,neg
brinzolamide-3230,brinzolamide-3230,0.061,0.19471480900052326,-1.1980007955410121,98.73417721518987,0.0,neg,pos
brinzolamide-5016,brinzolamide-5016,0.862,0.9680773440350238,-0.07024963863714989,100.0,100.0,neg,neg
brinzolamide-6670,brinzolamide-6670,0.0005,0.00840220385674931,-1.7540538861469404,100.0,1.2987012987012987,neg,pos
bromocriptine-1507,bromocriptine-1507,0.001,0.009807073954983923,1.694202219314524,0.0,98.80952380952381,pos,neg
bromocriptine-1925,bromocriptine-1925,0.001,0.009807073954983923,1.7215365045513913,1.0638297872340425,100.0,pos,neg
bromocriptine-2007,bromocriptine-2007,0.9385,0.9939449064449064,-0.03309267243739322,100.0,100.0,neg,neg
bromocriptine-4604,bromocriptine-4604,0.7045,0.9313519813519814,-0.1628616251089562,97.70114942528735,98.76543209876543,neg,neg
bromocriptine-5665,bromocriptine-5665,0.1205,0.33381017257039053,-1.0887518440766082,100.0,0.0,neg,pos
bromopride-2182,bromopride-2182,0.3205,0.7905580266882329,-0.8686473005595008,100.0,0.0,neg,pos
bromopride-3617,bromopride-3617,0.0005,0.00840220385674931,-2.1817743754569996,100.0,0.0,neg,pos
bromopride-3719,bromopride-3719,0.019,0.07825793382849426,-1.3379664171814643,98.88888888888889,0.0,neg,pos
bromopride-4278,bromopride-4278,0.9325,0.9935807860262009,-0.03596715140767681,100.0,100.0,neg,neg
bromopride-4741,bromopride-4741,0.0135,0.06006564551422319,1.3783250881183822,0.0,100.0,pos,neg
bromopride-6037,bromopride-6037,0.022,0.08708630759247242,-1.3168907298987882,98.79518072289156,0.0,neg,pos
bromperidol-1723,bromperidol-1723,0.539,0.9313519813519814,-0.3783135285112343,98.88888888888889,100.0,neg,neg
bromperidol-2872,bromperidol-2872,0.0025,0.019652061855670103,-1.5753420052782579,100.0,0.0,neg,pos
bromperidol-7457,bromperidol-7457,0.778,0.9474545817528449,-0.11341828035708723,0.0,0.0,pos,pos
brompheniramine-1335,brompheniramine-1335,0.962,0.9961296893566457,0.021808164113760742,100.0,100.0,neg,neg
brompheniramine-3271,brompheniramine-3271,0.0025,0.019652061855670103,-1.5684692660411947,100.0,0.0,neg,pos
brompheniramine-4013,brompheniramine-4013,0.534,0.9313519813519814,-0.39806492126308557,100.0,100.0,neg,neg
brompheniramine-4131,brompheniramine-4131,0.057,0.18845528455284552,-1.2179552298618344,98.80952380952381,0.0,neg,pos
bucladesine-2741,bucladesine-2741,0.016,0.06863572433192687,-1.3587096036494926,100.0,0.0,neg,pos
bucladesine-3483,bucladesine-3483,0.0025,0.019652061855670103,-1.5617017413021115,98.82352941176471,0.0,neg,pos
bucladesine-5886,bucladesine-5886,0.594,0.9313519813519814,-0.27893981587583105,98.88888888888889,98.80952380952381,neg,neg
bucladesine-591,bucladesine-591,0.408,0.9313519813519814,0.7828608843943565,0.0,0.0,pos,pos
bucladesine-842,bucladesine-842,0.001,0.009807073954983923,-1.7275417352958526,98.78048780487805,0.0,neg,pos
bucladesine-959,bucladesine-959,0.0285,0.1081829495955196,-1.296391294016221,100.0,0.0,neg,pos
budesonide-1716,budesonide-1716,0.957,0.9961296893566457,0.024721025757870052,98.91304347826086,100.0,neg,neg
budesonide-2866,budesonide-2866,0.6675,0.9313519813519814,-0.1950256858224899,100.0,100.0,neg,neg
budesonide-5431,budesonide-5431,0.5895,0.9313519813519814,0.28487562969660885,100.0,100.0,neg,neg
budesonide-6330,budesonide-6330,0.021,0.08394495412844037,-1.3260949828570028,98.83720930232558,0.0,neg,pos
bufexamac-2382,bufexamac-2382,0.797,0.9536484896037662,0.10221308683324426,98.83720930232558,100.0,neg,neg
bufexamac-5090,bufexamac-5090,0.699,0.9313519813519814,-0.16655299602352192,97.36842105263158,100.0,neg,neg
bufexamac-5515,bufexamac-5515,0.012,0.05454545454545455,-1.3851782879363284,100.0,0.0,neg,pos
bufexamac-7413,bufexamac-7413,0.2655,0.6634780827529702,-0.9137646018463779,98.9010989010989,98.85057471264368,neg,neg
buflomedil-1338,buflomedil-1338,0.9945,0.9981180144641684,-0.0030993725893405655,98.78048780487805,98.80952380952381,neg,neg
buflomedil-3274,buflomedil-3274,0.7565,0.942433204160718,-0.12784399516945133,100.0,100.0,neg,neg
buflomedil-4258,buflomedil-4258,0.19,0.4938219002982531,-0.9994135122735344,97.5,0.0,neg,pos
buflomedil-4840,buflomedil-4840,0.0005,0.00840220385674931,-1.757275842490405,100.0,0.0,neg,pos
bumetanide-2409,bumetanide-2409,0.403,0.9313519813519814,0.7867627540005249,0.0,98.73417721518987,pos,neg
bumetanide-5117,bumetanide-5117,0.851,0.966353488372093,0.07403838784207539,100.0,98.80952380952381,neg,neg
bumetanide-5542,bumetanide-5542,0.0005,0.00840220385674931,-2.1657671935609804,100.0,0.0,neg,pos
bumetanide-7440,bumetanide-7440,0.843,0.9638800374882849,0.07827499334625998,100.0,98.59154929577466,neg,neg
bupivacaine-2404,bupivacaine-2404,0.131,0.35753914988814317,-1.0723516361723822,100.0,0.0,neg,pos
bupivacaine-5112,bupivacaine-5112,0.6605,0.9313519813519814,-0.1995342593466506,100.0,98.7012987012987,neg,neg
bupivacaine-5537,bupivacaine-5537,0.7365,0.9390002087246921,0.1396344483841444,0.0,0.0,pos,pos
bupivacaine-7435,bupivacaine-7435,0.6225,0.9313519813519814,0.23847873134828756,100.0,100.0,neg,neg
bupropion-1564,bupropion-1564,0.8975,0.9827412988876928,-0.0507256172972268,100.0,100.0,neg,neg
bupropion-3180,bupropion-3180,0.6545,0.9313519813519814,0.20603443959544554,100.0,98.79518072289156,neg,neg
bupropion-5782,bupropion-5782,0.7475,0.942433204160718,0.1331165554401974,100.0,100.0,neg,neg
bupropion-6256,bupropion-6256,0.0005,0.00840220385674931,2.0515683851663846,0.0,100.0,pos,neg
buspirone-1282,buspirone-1282,0.7045,0.9313519813519814,0.16303888469186412,98.87640449438202,100.0,neg,neg
buspirone-2637,buspirone-2637,0.1735,0.4552043010752688,1.0149564931498678,0.0,98.76543209876543,pos,neg
buspirone-5343,buspirone-5343,0.8515,0.966353488372093,0.073533527738459,100.0,98.7012987012987,neg,neg
buspirone-6743,buspirone-6743,0.0935,0.27198378636146875,1.131103815479973,0.0,97.46835443037975,pos,neg
butacaine-2728,butacaine-2728,0.5155,0.9313519813519814,-0.5222399026244656,97.5,98.71794871794873,neg,neg
butacaine-3469,butacaine-3469,0.53,0.9313519813519814,-0.4181105220371233,98.82352941176471,100.0,neg,neg
butacaine-5748,butacaine-5748,0.0005,0.00840220385674931,-1.864540945848632,100.0,0.0,neg,pos
butacaine-6225,butacaine-6225,0.004,0.028143021914648212,-1.532885142311811,98.78048780487805,0.0,neg,pos
butamben-2531,butamben-2531,0.006,0.0366,-1.4989114701125494,98.75,0.0,neg,pos
butamben-5792,butamben-5792,0.001,0.009807073954983923,1.6776475841183713,0.0,98.76543209876543,pos,neg
butamben-6093,butamben-6093,0.538,0.9313519813519814,-0.37912014103032,0.0,0.0,pos,pos
butamben-6266,butamben-6266,0.972,0.9974103251759974,0.01625760991902092,100.0,100.0,neg,neg
butein-582,butein-582,0.046,0.15916052183777651,-1.2511926933947466,98.83720930232558,0.0,neg,pos
butein-607,butein-607,0.0055,0.03487525987525987,-1.5042933588598841,100.0,0.0,neg,pos
butirosin-2518,butirosin-2518,0.6775,0.9313519813519814,-0.1834932897671424,98.71794871794873,98.79518072289156,neg,neg
butirosin-6080,butirosin-6080,0.5675,0.9313519813519814,-0.3186212152317365,98.76543209876543,97.43589743589743,neg,neg
butirosin-666,butirosin-666,0.012,0.05454545454545455,1.3855906091583345,0.0,98.83720930232558,pos,neg
butirosin-6779,butirosin-6779,0.011,0.05262745098039215,-1.4055846609012812,98.83720930232558,0.0,neg,pos
butoconazole-2427,butoconazole-2427,0.151,0.4054137323943662,-1.0483753359319428,98.78048780487805,0.0,neg,pos
butoconazole-3288,butoconazole-3288,0.0055,0.03487525987525987,1.5061890405312621,1.1904761904761905,100.0,pos,neg
butoconazole-5388,butoconazole-5388,0.5225,0.9313519813519814,-0.45920115794845695,100.0,100.0,neg,neg
butoconazole-6288,butoconazole-6288,0.989,0.9981180144641684,0.006350035491911377,0.0,0.0,pos,pos
butyl hydroxybenzoate-3069,butyl hydroxybenzoate-3069,0.5655,0.9313519813519814,-0.3256741557429813,97.6470588235294,97.53086419753086,neg,neg
butyl hydroxybenzoate-4647,butyl hydroxybenzoate-4647,0.741,0.9395344003325712,0.13652171438597094,97.6470588235294,97.61904761904762,neg,neg
butyl hydroxybenzoate-5245,butyl hydroxybenzoate-5245,0.434,0.9313519813519814,0.7488954782047195,100.0,100.0,neg,neg
butyl hydroxybenzoate-5608,butyl hydroxybenzoate-5608,0.6005,0.9313519813519814,-0.27042303510335924,97.5609756097561,100.0,neg,neg
butyl hydroxybenzoate-6446,butyl hydroxybenzoate-6446,0.5225,0.9313519813519814,-0.4569429149867471,100.0,98.83720930232558,neg,neg
caffeic acid-3053,caffeic acid-3053,0.628,0.9313519813519814,0.2317048895452012,100.0,97.40259740259741,neg,neg
caffeic acid-5352,caffeic acid-5352,0.868,0.9680773440350238,-0.0656857514571958,100.0,97.43589743589743,neg,neg
caffeic acid-6753,caffeic acid-6753,0.062,0.19759665621734587,1.194701982859662,1.1904761904761905,95.40229885057471,pos,neg
calcium folinate-2579,calcium folinate-2579,0.001,0.009807073954983923,-1.7039182857133892,98.82352941176471,0.0,neg,pos
calcium folinate-3442,calcium folinate-3442,0.687,0.9313519813519814,0.1747308605402823,98.86363636363636,100.0,neg,neg
calcium folinate-3703,calcium folinate-3703,0.5945,0.9313519813519814,-0.27797697648884145,97.46835443037975,100.0,neg,neg
calcium folinate-4725,calcium folinate-4725,0.0105,0.05262745098039215,-1.4299596991926484,100.0,0.0,neg,pos
calcium folinate-7401,calcium folinate-7401,0.5315,0.9313519813519814,-0.4073432621778518,100.0,98.75,neg,neg
calcium pantothenate-1311,calcium pantothenate-1311,0.9495,0.9961296893566457,-0.029226737054958485,98.75,100.0,neg,neg
calcium pantothenate-3248,calcium pantothenate-3248,0.462,0.9313519813519814,-0.7128477363107495,100.0,98.71794871794873,neg,neg
calcium pantothenate-4189,calcium pantothenate-4189,0.8375,0.9608331766033478,0.08024263074101623,1.1904761904761905,0.0,pos,pos
calcium pantothenate-4775,calcium pantothenate-4775,0.144,0.38781456953642385,-1.0512145806035087,100.0,0.0,neg,pos
calmidazolium-486,calmidazolium-486,0.0015,0.013357664233576642,-1.6089307180063204,100.0,0.0,neg,pos
calmidazolium-906,calmidazolium-906,0.687,0.9313519813519814,-0.17422245057009994,100.0,100.0,neg,neg
calycanthine-1771,calycanthine-1771,0.8665,0.9680773440350238,-0.06659550201117936,100.0,100.0,neg,neg
calycanthine-2764,calycanthine-2764,0.7355,0.9390002087246921,-0.13999939389839433,100.0,97.53086419753086,neg,neg
calycanthine-5744,calycanthine-5744,0.0395,0.14074182242990654,1.2677682257399638,0.0,97.33333333333334,pos,neg
calycanthine-6221,calycanthine-6221,0.011,0.05262745098039215,1.4071195816108482,0.0,98.76543209876543,pos,neg
camptothecin-2321,camptothecin-2321,0.0005,0.00840220385674931,-1.8547734147554569,100.0,0.0,neg,pos
camptothecin-3887,camptothecin-3887,0.0005,0.00840220385674931,-1.9423020081951121,97.67441860465115,0.0,neg,pos
camptothecin-4541,camptothecin-4541,0.001,0.009807073954983923,-1.7132254662274278,98.76543209876543,0.0,neg,pos
canadine-2163,canadine-2163,0.718,0.9313519813519814,-0.1496813951647069,100.0,98.7012987012987,neg,neg
canadine-2818,canadine-2818,0.046,0.15916052183777651,-1.2500331829145435,98.85057471264368,1.3513513513513513,neg,pos
canadine-4020,canadine-4020,0.8755,0.9722464955397778,-0.06020747818377714,100.0,98.86363636363636,neg,neg
canadine-4138,canadine-4138,0.536,0.9313519813519814,0.39125206242505256,98.79518072289156,98.68421052631578,neg,neg
canavanine-2141,canavanine-2141,0.133,0.36202588130298974,-1.067216981718457,100.0,0.0,neg,pos
canavanine-4197,canavanine-4197,0.0005,0.00840220385674931,-1.874879499212262,98.71794871794873,0.0,neg,pos
canavanine-4782,canavanine-4782,0.9525,0.9961296893566457,0.027501738565267164,100.0,98.75,neg,neg
canrenoic acid-2065,canrenoic acid-2065,0.139,0.3773475745438362,-1.063048890904587,97.6470588235294,0.0,neg,pos
canrenoic acid-2228,canrenoic acid-2228,0.0015,0.013357664233576642,-1.5998851808158319,98.83720930232558,1.2345679012345678,neg,pos
canrenoic acid-6783,canrenoic acid-6783,0.7115,0.9313519813519814,0.15543812504748822,100.0,100.0,neg,neg
canrenoic acid-7135,canrenoic acid-7135,0.5305,0.9313519813519814,-0.41254694866127756,100.0,100.0,neg,neg
cantharidin-3075,cantharidin-3075,0.9785,0.9975830564784053,0.012104662409529676,98.82352941176471,100.0,neg,neg
capsaicin-3034,capsaicin-3034,0.0055,0.03487525987525987,1.5189068925965783,0.0,98.7012987012987,pos,neg
capsaicin-3372,capsaicin-3372,0.9325,0.9935807860262009,0.03565633934561452,1.0869565217391304,0.0,pos,pos
capsaicin-4612,capsaicin-4612,0.0025,0.019652061855670103,1.5678590043880034,0.0,100.0,pos,neg
capsaicin-5673,capsaicin-5673,0.52,0.9313519813519814,-0.48516113609359746,98.80952380952381,100.0,neg,neg
captopril-1488,captopril-1488,0.7575,0.942433204160718,-0.12526301096206904,100.0,98.7012987012987,neg,neg
captopril-1907,captopril-1907,0.94,0.9939449064449064,0.032362403005906426,100.0,100.0,neg,neg
captopril-1988,captopril-1988,0.516,0.9313519813519814,0.5202617033644804,100.0,100.0,neg,neg
captopril-4410,captopril-4410,0.567,0.9313519813519814,-0.3224151715478891,97.6470588235294,100.0,neg,neg
captopril-4585,captopril-4585,0.6475,0.9313519813519814,0.21191562114571838,98.83720930232558,100.0,neg,neg
carbachol-3042,carbachol-3042,0.649,0.9313519813519814,-0.21091676493824496,98.79518072289156,100.0,neg,neg
carbachol-3380,carbachol-3380,0.72,0.9313519813519814,0.1478504253261279,98.61111111111111,98.75,neg,neg
carbachol-5342,carbachol-5342,0.52,0.9313519813519814,-0.5011563075888171,100.0,100.0,neg,neg
carbachol-6742,carbachol-6742,0.007,0.04055080721747389,-1.4793887789640532,98.78048780487805,0.0,neg,pos
carbamazepine-1683,carbamazepine-1683,0.898,0.9827412988876928,0.05018195137386283,98.85057471264368,100.0,neg,neg
carbamazepine-1805,carbamazepine-1805,0.9225,0.9919485553206484,-0.04039336927182757,100.0,100.0,neg,neg
carbamazepine-1847,carbamazepine-1847,0.0195,0.07898406374501991,-1.3315492555724004,98.82352941176471,0.0,neg,pos
carbamazepine-5093,carbamazepine-5093,0.713,0.9313519813519814,-0.15329012034737033,98.79518072289156,98.76543209876543,neg,neg
carbamazepine-5518,carbamazepine-5518,0.673,0.9313519813519814,-0.18813953989660537,1.2195121951219512,0.0,pos,pos
carbamazepine-835,carbamazepine-835,0.004,0.028143021914648212,-1.5351207243919576,100.0,0.0,neg,pos
carbamazepine-919,carbamazepine-919,0.0095,0.051602849510240426,-1.460519726468257,97.70114942528735,0.0,neg,pos
carbamazepine-952,carbamazepine-952,0.496,0.9313519813519814,-0.6355654523475693,100.0,100.0,neg,neg
carbarsone-1313,carbarsone-1313,0.6675,0.9313519813519814,-0.19497955913552867,98.79518072289156,100.0,neg,neg
carbarsone-3250,carbarsone-3250,0.5405,0.9313519813519814,-0.37366932127648433,98.76543209876543,98.79518072289156,neg,neg
carbarsone-3991,carbarsone-3991,0.221,0.5628810020876827,-0.9623668513028278,100.0,0.0,neg,pos
carbarsone-4110,carbarsone-4110,0.0055,0.03487525987525987,1.5041563982180208,0.0,100.0,pos,neg
carbenoxolone-3014,carbenoxolone-3014,0.8875,0.9802783803326103,0.055024937358814974,100.0,100.0,neg,neg
carbenoxolone-3353,carbenoxolone-3353,0.0005,0.00840220385674931,-1.9885689792222982,98.82352941176471,0.0,neg,pos
carbenoxolone-4093,carbenoxolone-4093,0.0435,0.1518020594965675,1.2569359282005184,0.0,98.63013698630137,pos,neg
carbenoxolone-4173,carbenoxolone-4173,0.585,0.9313519813519814,0.29495896964916246,100.0,98.68421052631578,neg,neg
carbimazole-2437,carbimazole-2437,0.694,0.9313519813519814,0.16943813555592746,100.0,98.9010989010989,neg,neg
carbimazole-3299,carbimazole-3299,0.061,0.19471480900052326,1.1974246282782257,0.0,98.68421052631578,pos,neg
carbimazole-5399,carbimazole-5399,0.5315,0.9313519813519814,-0.4096463478018916,98.86363636363636,100.0,neg,neg
carbinoxamine-2725,carbinoxamine-2725,0.0005,0.00840220385674931,-1.8356919044991824,98.79518072289156,0.0,neg,pos
carbinoxamine-3466,carbinoxamine-3466,0.0005,0.00840220385674931,-1.8539726763398268,100.0,0.0,neg,pos
carbinoxamine-6786,carbinoxamine-6786,0.0005,0.00840220385674931,-1.8762662509819574,100.0,1.1904761904761905,neg,pos
carbinoxamine-7138,carbinoxamine-7138,0.7165,0.9313519813519814,-0.15115589234994364,98.82352941176471,100.0,neg,neg
carcinine-1305,carcinine-1305,0.515,0.9313519813519814,-0.5320791360471032,100.0,100.0,neg,neg
carcinine-3242,carcinine-3242,0.76,0.9440032579922623,-0.12460517663025061,0.0,0.0,pos,pos
carcinine-4225,carcinine-4225,0.662,0.9313519813519814,-0.19809916367892805,0.0,0.0,pos,pos
carcinine-4809,carcinine-4809,0.0095,0.051602849510240426,-1.4601937379025682,100.0,0.0,neg,pos
carisoprodol-1314,carisoprodol-1314,0.7285,0.9381148406164239,0.1439905557033041,100.0,100.0,neg,neg
carisoprodol-3251,carisoprodol-3251,0.01,0.05209222886421862,1.4347424561581672,0.0,98.78048780487805,pos,neg
carisoprodol-4955,carisoprodol-4955,0.8665,0.9680773440350238,-0.06648271635527558,100.0,98.76543209876543,neg,neg
carisoprodol-6610,carisoprodol-6610,0.2625,0.656519065190652,-0.9157769007289318,100.0,0.0,neg,pos
carmustine-6883,carmustine-6883,0.001,0.009807073954983923,-1.7161162204016869,100.0,0.0,neg,pos
carmustine-6888,carmustine-6888,0.0005,0.00840220385674931,-1.7917686973484324,100.0,0.0,neg,pos
carmustine-6914,carmustine-6914,0.0695,0.21531234128999494,1.1801745960173302,0.0,100.0,pos,neg
carteolol-1340,carteolol-1340,0.54,0.9313519813519814,-0.3759824581276081,100.0,100.0,neg,neg
carteolol-3276,carteolol-3276,0.508,0.9313519813519814,-0.5845850254779752,100.0,100.0,neg,neg
carteolol-4096,carteolol-4096,0.1,0.28598218471636194,-1.1158108536272973,100.0,0.0,neg,pos
carteolol-4176,carteolol-4176,0.8305,0.9577656161539914,0.0842403958581428,100.0,98.78048780487805,neg,neg
cefaclor-2483,cefaclor-2483,0.669,0.9313519813519814,-0.19232128076159583,100.0,97.61904761904762,neg,neg
cefaclor-2843,cefaclor-2843,0.0575,0.1895945945945946,1.2161787186797324,0.0,100.0,pos,neg
cefaclor-4967,cefaclor-4967,0.0025,0.019652061855670103,-1.5653444463099573,100.0,0.0,neg,pos
cefaclor-6622,cefaclor-6622,0.171,0.44941835415769066,-1.0161906529875862,100.0,0.0,neg,pos
cefadroxil-1323,cefadroxil-1323,0.7365,0.9390002087246921,-0.13989288313239534,100.0,100.0,neg,neg
cefadroxil-3259,cefadroxil-3259,0.009,0.05036697247706422,-1.4665185264838656,100.0,0.0,neg,pos
cefadroxil-4080,cefadroxil-4080,0.1305,0.3564935064935065,1.0752101378810672,0.0,100.0,pos,neg
cefadroxil-4161,cefadroxil-4161,0.001,0.009807073954983923,-1.6719911106660785,98.71794871794873,1.1904761904761905,neg,pos
cefalexin-1273,cefalexin-1273,0.6,0.9313519813519814,0.2712836634946756,100.0,100.0,neg,neg
cefalexin-2628,cefalexin-2628,0.9305,0.9935807860262009,0.036945605381289104,100.0,98.80952380952381,neg,neg
cefalexin-4654,cefalexin-4654,0.045,0.15658870507701084,1.2551395366430185,0.0,100.0,pos,neg
cefalexin-5250,cefalexin-5250,0.7085,0.9313519813519814,0.15845143780214432,0.0,0.0,pos,pos
cefalexin-5615,cefalexin-5615,0.0135,0.06006564551422319,-1.376734522049166,97.6470588235294,0.0,neg,pos
cefalonium-2921,cefalonium-2921,0.8485,0.9660041060097051,-0.07570431460765381,100.0,100.0,neg,neg
cefalonium-4245,cefalonium-4245,0.775,0.9472238865588175,0.1170151805021028,100.0,98.80952380952381,neg,neg
cefalonium-7341,cefalonium-7341,0.0005,0.00840220385674931,-1.9825849370597575,100.0,0.0,neg,pos
cefalotin-2517,cefalotin-2517,0.0005,0.00840220385674931,2.1171429953877414,0.0,100.0,pos,neg
cefalotin-4482,cefalotin-4482,0.174,0.4561237645036527,-1.0145342069523842,98.80952380952381,0.0,neg,pos
cefalotin-6079,cefalotin-6079,0.0505,0.17104386451971126,1.2394363316488899,0.0,100.0,pos,neg
cefalotin-6819,cefalotin-6819,0.936,0.9939449064449064,0.03408907916387072,100.0,100.0,neg,neg
cefamandole-3436,cefamandole-3436,0.909,0.9880434782608696,0.0466412194992204,100.0,98.79518072289156,neg,neg
cefamandole-3696,cefamandole-3696,0.156,0.41736842105263156,1.039674610882967,0.0,98.76543209876543,pos,neg
cefamandole-4718,cefamandole-4718,0.7085,0.9313519813519814,-0.15847406961055355,0.0,0.0,pos,pos
cefamandole-7394,cefamandole-7394,0.52,0.9313519813519814,-0.4858740186197695,100.0,98.79518072289156,neg,neg
cefapirin-2730,cefapirin-2730,0.07,0.2165314401622718,-1.1781210283068093,98.80952380952381,0.0,neg,pos
cefapirin-3471,cefapirin-3471,0.52,0.9313519813519814,-0.48840357237060406,100.0,100.0,neg,neg
cefapirin-6790,cefapirin-6790,0.012,0.05454545454545455,-1.3862719528693015,100.0,0.0,neg,pos
cefapirin-7142,cefapirin-7142,0.3865,0.9313519813519814,0.806094510173913,100.0,100.0,neg,neg
cefazolin-2564,cefazolin-2564,0.976,0.997420003350645,0.013101544481220972,0.0,0.0,pos,pos
cefazolin-3426,cefazolin-3426,0.1245,0.3425575101488498,-1.0824344535101629,98.82352941176471,0.0,neg,pos
cefazolin-3686,cefazolin-3686,0.6295,0.9313519813519814,-0.2300890567097248,98.76543209876543,98.64864864864865,neg,neg
cefazolin-4708,cefazolin-4708,0.737,0.9390002087246921,-0.13879611812506165,100.0,100.0,neg,neg
cefazolin-7385,cefazolin-7385,0.1025,0.29040873200185785,-1.1111914392556412,98.71794871794873,0.0,neg,pos
cefepime-3581,cefepime-3581,0.001,0.009807073954983923,-1.6455843189875834,100.0,0.0,neg,pos
cefepime-5761,cefepime-5761,0.5865,0.9313519813519814,-0.2916832522057651,100.0,100.0,neg,neg
cefepime-6159,cefepime-6159,0.005,0.03411633109619687,-1.5269639256981917,100.0,0.0,neg,pos
cefepime-6237,cefepime-6237,0.6535,0.9313519813519814,-0.20674569564488265,98.83720930232558,98.71794871794873,neg,neg
cefixime-1310,cefixime-1310,0.4835,0.9313519813519814,0.6785489935980689,100.0,100.0,neg,neg
cefixime-3247,cefixime-3247,0.0055,0.03487525987525987,-1.5215746234579208,100.0,0.0,neg,pos
cefixime-4390,cefixime-4390,0.007,0.04055080721747389,-1.4813434853892613,97.46835443037975,0.0,neg,pos
cefixime-4567,cefixime-4567,0.011,0.05262745098039215,-1.4060279647485365,100.0,0.0,neg,pos
cefmetazole-2524,cefmetazole-2524,0.9895,0.9981180144641684,-0.0057747366979095105,97.6470588235294,100.0,neg,neg
cefmetazole-5868,cefmetazole-5868,0.709,0.9313519813519814,0.1578079669007737,100.0,98.78048780487805,neg,neg
cefmetazole-6086,cefmetazole-6086,0.0645,0.20291387313047962,1.1887480161504442,0.0,98.75,pos,neg
