"","coef","pval","se","AIC","BIC","FDR.coef"
"19089",0.187538318013363,0.700161063435575,0.421920608421102,8.29894460051328,5.68523896163317,0.856672012424261
"19090",0.702067042640776,0.462875163434194,0.779605443820636,11.2449499619767,8.63124432309661,0.72316592645089
"19091",2.43582247200717,0.0133205743495338,0.283974886853286,5.88893360432155,3.27522796544144,0.538427619969019
"19092",-2.00539821080349,0.105103595510846,0.707154622438257,10.7347847560997,8.12107911721964,0.540167912405883
"19094",-0.792169361321533,0.0638905526726748,0.210455213945435,8.30825680939921,5.6945511705191,0.538427619969019
"19099",0.514684969390957,0.128027448026265,0.204326622377716,6.38557919801746,3.77187355913735,0.551239608782942
"19106",1.57618785691788,0.0649792198126547,0.422670346195878,8.84723467793967,6.23352903905956,0.538427619969019
"19108",-0.56698195017062,0.601237868270911,0.922009557237712,11.5746100073023,8.96090436842223,0.802331189205801
"19116",2.86858879868728,0.305149044312258,2.09934301573657,14.8885333256129,12.2748276867328,0.636423406640388
"19122",0.343523748841549,0.678526293976351,0.715498810117967,10.5067944521638,7.89308881328365,0.84476533606367
"19124",-1.06524386579453,0.462563721633482,1.18192906258561,12.539477790938,9.92577215205793,0.723164151670989
"19125",-0.688081037730694,0.321413214030763,0.52665105338465,10.947360043735,8.33365440485485,0.647433851578169
"19126",0.0166906806121576,0.978244694855405,0.542364269708845,9.67221787722009,7.05851223833998,0.992713791849979
"19128",2.64471170472947,0.0348614305044506,0.507157508595104,9.10816951859874,6.49446387971863,0.538427619969019
"19130",0.48587889762354,0.541831646937988,0.666536550508236,11.2012398535535,8.58753421467341,0.771493686064622
"19134",0.613945363626031,0.618350273130186,1.05139528844447,12.1756204031675,9.56191476428738,0.812043102542279
"19139",-2.0665462997309,0.0273193139507685,0.348757166348928,7.57353633709374,4.95983069821363,0.538427619969019
"19141",1.19402442015178,0.283372245354115,0.821715175715979,11.1051108093256,8.49140517044547,0.629360730526885
"19143",0.218429425182531,0.849012057543057,1.01122126583431,12.2378992176006,9.62419357872048,0.935307510518011
"19153",0.0307692096305213,0.956090652557684,0.495022899053712,9.3108311610124,6.69712552213229,0.983639215568525
"19155",-0.117220646506451,0.681349847532846,0.246561270964463,6.34369012012192,3.72998448124181,0.846429980345588
"19156",0.619301245602141,0.321860054618227,0.474586364975924,8.7851451472648,6.17143950838469,0.647433851578169
"19157",0.298198331516225,0.134319148006167,0.121932658038085,3.59940092056742,0.985695281687307,0.555014491644707
"19158",-0.742665096263159,0.0915659806316976,0.241651934626336,6.15355856256769,3.53985292368758,0.538427619969019
"19159",0.265980489231651,0.774673999359776,0.813221381508063,11.0221110865359,8.40840544765575,0.894826280241432
"19164",-0.178768870829958,0.705450043386728,0.410119553194718,8.16693894871339,5.55323330983328,0.860198310959719
"19165",0.594151918648448,0.303414239560475,0.432726808745241,8.41508784669813,5.80138220781802,0.636423406640388
"19166",-0.629263952557651,0.104582808649736,0.221245774964655,5.58708079684464,2.97337515796454,0.540167912405883
"19167",-0.330731935433514,0.462545314741849,0.366942137596437,8.03635353057525,5.42264789169514,0.723164151670989
"19170",-0.155554524303434,0.479705460844306,0.18053839636372,4.80598149281862,2.19227585393851,0.732504199995918
"19171",1.22098133702232,0.197187322033786,0.641201606651474,10.1489696390435,7.53526400016339,0.586058708049739
"19172",-0.487784824989259,0.298643506513205,0.350548945294847,7.56257760376648,4.94887196488637,0.634474148314402
"19173",-1.08157566190754,0.0290366772022784,0.188430765591722,5.31674319768551,2.7030375588054,0.538427619969019
"19175",-0.691449611479767,0.0766365101319377,0.203292513007741,5.98791056662705,3.37420492774694,0.538427619969019
"19177",-0.443407038596947,0.647133951963096,0.83138503542338,11.1222279892052,8.50852235032507,0.827736073942359
"19179",-1.04611898890928,0.0241797221577991,0.165689741792472,4.9118082178399,2.29810257895979,0.538427619969019
"19181",-0.588196188747548,0.167643660256187,0.276946863727899,6.58393033000382,3.97022469112371,0.573824743551812
"19182",-0.504188647971921,0.0797283653663917,0.151582753808191,4.88334194862079,2.26963630974068,0.538427619969019
"19183",-0.542133617537813,0.460767824120365,0.598699204257293,10.1507793367479,7.53707369786779,0.722153586669276
"19184",-1.21507189979012,0.0131554267358901,0.140757854875086,3.43126434988417,0.81755871100406,0.538427619969019
"19185",-0.883612649594541,0.0466648630141844,0.19787216491386,5.40541939108835,2.79171375220824,0.538427619969019
"19186",0.96747582311983,0.291121118304812,0.680684061511072,10.3886133073094,7.77490766842926,0.630600200279766
"19192",-0.815080476053918,0.0414272257677351,0.171266800635028,4.07831841461668,1.46461277573657,0.538427619969019
"19200",-0.31692109710186,0.340890517266466,0.255695789047821,6.71112750446391,4.0974218655838,0.656393297960186
"19205",-1.48748790191713,0.015157177330088,0.185243827834337,4.14622199516159,1.53251635628148,0.538427619969019
"19206",-0.743677752710752,0.101428257516221,0.256808872048122,6.85761592878965,4.24391028990954,0.540167912405883
"19207",0.451288954571835,0.269634782597208,0.29843961412402,10.0673432459078,7.45363760702771,0.625237458457543
"19210",-0.149823788271928,0.573536398167575,0.224695639832468,5.67771013557305,3.06400449669294,0.788980084786994
"19211",1.30170033809601,0.0845902806920589,0.404735759375269,9.0230673666357,6.40936172775559,0.538427619969019
"19212",-0.111433662114907,0.670726019206764,0.225955969967603,4.45050781458026,1.83680217570015,0.841376809757174
"19216",0.0752530715903241,0.749858173892882,0.205964382945203,6.87800647858944,4.26430083970934,0.883447861870871
"19219",2.21358842923886,0.0120353095412385,0.24506055927221,5.08520624777405,2.47150060889394,0.538427619969019
"19221",-0.489210549851425,0.791684778203408,1.62414979434586,13.8649740455095,11.2512684066294,0.904913993931997
"19223",0.805642330044618,0.532025592503299,1.07579786989291,12.1446613507869,9.53095571190676,0.7648214584046
"19224",-0.196319675647684,0.890487648548914,1.25998607785038,12.7754941803618,10.1617885414817,0.953657228121768
"19225",-3.68066456984609,0.254656349533858,2.32794339777867,15.1410960770654,12.5273904381853,0.618071244766957
"19228",2.49816074509479,0.045706529866155,0.553232194516985,9.53263294007665,6.91892730119655,0.538427619969019
"19229",-0.473234629494525,0.662413571573088,0.933043900332591,11.6192801552744,9.00557451639432,0.835565837076879
"19240",0.0862801824440776,0.642043598570517,0.159144303180456,3.49933394051638,0.885628301636272,0.825511262573244
"19241",-0.186231106619756,0.422482047494335,0.186149991953646,6.71786204426526,4.10415640538515,0.700174149973884
"19242",3.62134184376442,0.320389895529001,2.76400193289684,15.9425120440906,13.3288064052105,0.646547977417798
"19244",0.501493444462829,0.312595295576492,0.374661104527906,7.79945538892792,5.18574975004782,0.641266547387438
"19245",-1.37073614684843,0.189816956773783,0.701268719861877,10.4004211543801,7.78671551549995,0.583313660253449
"19246",-0.202294157233607,0.670334918267771,0.409649515924938,8.58690067631354,5.97319503743343,0.841129344251488
"19247",-0.528699727271922,0.16298645737087,0.244395690051861,6.12422703768552,3.51052139880541,0.570176955561525
"19248",0.323340458445977,0.599552700455893,0.52317471880285,9.39014199627707,6.77643635739696,0.801606396276149
"19249",2.45586083967895,0.185806065196454,1.23831944305419,12.7831347539389,10.1694291150588,0.580508825409409
"19250",-1.67457418576052,0.274889681626487,1.12453496803166,12.341841020256,9.72813538137585,0.626912684812672
"19252",-1.61123932880655,0.207249213116026,0.876021531051034,11.1857221466523,8.57201650777222,0.591089624296512
"19255",1.19507995294861,0.169671367954695,0.567153696520798,9.609670403713,6.99596476483289,0.574464924265624
"19258",0.504401912214294,0.750124607031327,1.38209629093363,13.0663253116139,10.4526196727338,0.883644192531914
"19261",1.84087387979905,0.137119292976458,0.762430188705977,10.8311013053963,8.21739566651619,0.556792846488699
"19262",0.699008521040802,0.0843195884657455,0.216944835859404,5.57634314780805,2.96263750892794,0.538427619969019
"19263",-0.782157978361565,0.0305991231732061,0.140054680782277,9.1918177137247,6.57811207484459,0.538427619969019
"19266",1.26585752305918,0.227644365009283,0.736133186530109,10.7997230984813,8.18601745960124,0.602250965903497
"19267",-1.11206654198259,0.0626396076019788,0.29223948957294,8.01074445026628,5.39703881138617,0.538427619969019
"19268",-0.583639545760001,0.595181684047076,0.932189954309086,11.6321014685201,9.01839582963999,0.799989953284284
"19271",0.0964711175600293,0.66185208699209,0.189848920592838,7.05080364693402,4.43709800805391,0.835380485613313
"19272",-0.592650074812781,0.197789173697729,0.311888155647183,7.18191608331289,4.56821044443278,0.58638009930369
"19273",-0.222700185677071,0.369499489989445,0.193859697275979,7.38526665297218,4.77156101409208,0.673744117807004
"19274",0.311000648627698,0.221402501017221,0.177240673850178,3.58561374474252,0.97190810586241,0.597495108789503
"19275",-2.10897491061505,0.180428697505302,1.04257430845214,12.0083619374132,9.3946562985331,0.577578575210572
"19280",1.52659741899163,0.0267140266611486,0.254644179259059,7.02892633889275,4.41522070001264,0.538427619969019
"19283",0.294575466194542,0.842976219830192,1.31007135797016,12.8704317308529,10.2567260919727,0.932167154646407
"19285",-1.50735952022561,0.015641331057424,0.190763560864836,5.33507281434544,2.72136717546534,0.538427619969019
"19286",1.28597175198366,0.0221439318111389,0.194610471845762,4.18870147955213,1.57499584067202,0.538427619969019
"19288",3.35344934348792,0.0843886458009714,1.04126505363994,12.1759667520723,9.5622611131922,0.538427619969019
"19289",0.0488699674574699,0.830345269355924,0.200733231762395,6.48974389998181,3.8760382611017,0.925567391760663
"19290",0.112816714193795,0.833818538320855,0.473363442041581,9.14850460634585,6.53479896746575,0.927468083209387
"19291",-0.00891592041358133,0.99232764493259,0.821693230998148,11.153636488438,8.53993084955786,0.997056767942595
"19294",0.26194679248788,0.659669886145231,0.511760692280223,9.24164556101297,6.62793992213286,0.834095001996546
"19298",-0.272813296580871,0.693493810316389,0.599084822077399,9.77049387458466,7.15678823570455,0.853093715391736
"19299",0.899554729970062,0.0305401224226723,0.160913214024235,3.78405734883684,1.17035170995674,0.538427619969019
"19301",0.0198090135545038,0.955221718855036,0.312496095021316,7.67909252423902,5.06538688535891,0.983202176038748
"19302",0.317665322397215,0.155411213018544,0.142396874254778,2.81625320006016,0.202547561180052,0.564448585914089
"19303",-0.17726671926479,0.655395620716165,0.341460479100778,7.59048523164473,4.97677959276463,0.83252449023693
"19305",-0.423800830063423,0.368647193498427,0.368090071200856,8.005804968937,5.39209933005689,0.673744117807004
"19309",-0.0497839491943987,0.914100521469674,0.408296455929166,10.4032659399136,7.78956030103346,0.96482140353113
"19317",0.597001159439647,0.348740511450002,0.491886582373806,9.30688678025272,6.69318114137261,0.660286717212678
"19324",0.199193042456967,0.632188565283698,0.356098688083364,8.52242785748412,5.90872221860401,0.820584835178415
"19325",-0.0413454837078947,0.92197307276468,0.373544630479398,8.46660540808417,5.85289976920406,0.967917917586141
"19326",0.568012168382984,0.0936833573974747,0.187280012516124,5.1492765992326,2.53557096035249,0.538427619969019
"19328",0.0706776284013532,0.623627557180026,0.123021150963173,3.67156885892594,1.05786322004583,0.815707162760022
"19330",0.626527209855702,0.437251292243803,0.650759561465081,10.3332100562336,7.71950441735351,0.708682203731949
"19332",0.117617728494518,0.643353166576113,0.217860021295987,6.65738403492925,4.04367839604914,0.825997732891255
"19334",0.319853217410326,0.288916962895547,0.223633813978173,5.69597258975377,3.08226695087366,0.630082563924659
"19335",-0.399128448400828,0.217697007717074,0.224718947683219,4.24705937568827,1.63335373680816,0.596649126127359
"19336",-0.318751189930035,0.263465411736719,0.206988965269427,4.35579364724825,1.74208800836814,0.621334145040644
"19338",0.786422811691012,0.0294729936245237,0.138081914744838,3.46936735782971,0.855661718949598,0.538427619969019
"19339",-0.112949470050083,0.756789312733222,0.318527114518501,8.08444247537862,5.47073683649851,0.88842149625639
"19340",1.96519853563762,0.111710279185939,0.718484958473605,10.5950690229269,7.98136338404677,0.542811605123897
"19341",-0.611031126553364,0.284178611577043,0.421478473279889,8.2237981832579,5.61009254437779,0.629767721011343
"19342",0.741339609151567,0.254481812195537,0.468634791398298,8.73847489298635,6.12476925410624,0.618071244766957
"19344",0.759254349746464,0.29508892078776,0.540213300728208,9.4376620123579,6.82395637347779,0.633302650195564
"19345",-0.269700507055606,0.432355630346844,0.276588910467691,6.51693398831219,3.90322834943209,0.705455888469007
"19346",-0.363858575726372,0.0982942413721234,0.123364008476161,7.81909256497224,5.20538692609213,0.54006454625546
"19347",-0.110257287460215,0.717294964067649,0.264527636700541,6.30403331130462,3.69032767242451,0.867000669781468
"19348",-2.67341103282064,0.236418382660588,1.59857742754208,13.8072800127673,11.1935743738872,0.605395886630803
"19349",-0.163613675532178,0.788440259137488,0.534476222933721,9.37761715407883,6.76391151519872,0.902836996594136
"19352",-1.11465087278874,0.087720653925225,0.353852784498165,7.64768021950847,5.03397458062837,0.538427619969019
"19353",-0.801552761646384,0.033837126031229,0.151311958263597,3.76858362816281,1.1548779892827,0.538427619969019
"19354",-0.060774255616998,0.978756308702663,2.02244467003009,14.728634115444,12.1149284765639,0.992728644899642
"19355",-0.765791388925626,0.128337444024913,0.304465128960974,6.96458441975804,4.35087878087793,0.551239608782942
"19356",0.498259705980517,0.433623794259979,0.512672899949488,9.58693713312534,6.97323149424523,0.706134162856739
"19357",-0.127219342531076,0.878444578140751,0.734566920512392,10.640269242664,8.02656360378385,0.948381704393605
"19358",0.3176788360662,0.174894665994979,0.153814096831428,7.38271809871659,4.76901245983648,0.577117069679716
"19359",-0.941606845418185,0.0313249782173946,0.170690327825339,3.20075394447746,0.587048305597352,0.538427619969019
"19360",0.472306442187834,0.559236753613637,0.680138973972105,10.416178709484,7.80247307060386,0.782421779026647
"19361",-1.78558946169137,0.256385870902926,1.13524923287515,12.4081276336106,9.79442199473046,0.619453447979649
"19362",-0.970362541995303,0.258303093108058,0.620502665549403,10.2176059414643,7.60390030258419,0.620321312043156
"19363",-0.618964339743908,0.402562207948587,0.587470979600654,9.6812347751805,7.06752913630039,0.690326794947214
"19364",-0.301732461010099,0.401948523832669,0.285922986743818,6.89235725494589,4.27865161606578,0.690045401034952
"19365",0.378921651912612,0.156879825112836,0.170885540840831,5.33354866393539,2.71984302505528,0.564448585914089
"19366",-1.56551661902949,0.426892807615563,1.58287056450337,13.7247046673922,11.1109990285121,0.70389298953679
"19367",-0.978878800625561,0.0752579941660056,0.284876038553784,6.6458759268737,4.03217028799359,0.538427619969019
"19376",-0.156699747323895,0.485127266784001,0.184488509523937,5.84634423307685,3.23263859419674,0.735796156353293
"19377",-0.456315969893429,0.14138170285232,0.192638123695926,3.8924338359512,1.2787281970711,0.56265274158419
"19378",-0.16841015682466,0.872102630200103,0.923443352233929,11.5452051772057,8.9314995383256,0.945685622143267
"19383",-1.47431020338368,0.0219427358405445,0.222062082277148,5.79750978514615,3.18380414626604,0.538427619969019
"19384",-1.71617519516558,0.136861010378557,0.709951017402992,10.3671046605624,7.75339902168226,0.556792846488699
"19385",-1.57259773896542,0.0802663798703324,0.47460019293672,8.71202395887711,6.098318319997,0.538427619969019
"19386",0.867308220395874,0.577481874266158,1.31556164541658,13.0669476250691,10.453241986189,0.791211820613775
"19387",-2.25597150558942,0.0103100032551953,0.230856199033751,6.75403783495631,4.1403321960762,0.538427619969019
"19401",-0.810304800310356,0.0931290755024031,0.266250989254388,7.34977384004619,4.73606820116608,0.538427619969019
"19411",0.191939564173314,0.634860258010994,0.346033406230554,7.89799260997468,5.28428697109457,0.821673220861315
"19414",0.56878707313036,0.370262030568393,0.496121812296029,9.22737035425625,6.61366471537614,0.673744117807004
"19645",0.578947542478366,0.58312422700113,0.892614608636108,11.4827134203462,8.86900778146612,0.795128584862181
"19646",-0.833564872484413,0.356159232161365,0.700483501450043,10.4403548377384,7.82664919885832,0.664192695561073
"19647",0.57357829159236,0.467792040365011,0.645181065968446,10.2708219223111,7.65711628343098,0.725733822887653
"19650",-1.00417331019429,0.338576699444171,0.805161255028604,10.9804551129689,8.36674947408876,0.656377482723239
"19651",1.64788628411123,0.0447218856818661,0.360700493290086,7.93523681961169,5.32153118073159,0.538427619969019
"19654",0.441943585029843,0.480727361267552,0.514308469055709,9.46856226023247,6.85485662135236,0.732548749616962
"19655",-0.974892109226844,0.399390872891722,0.917680159475214,11.5131327604052,8.89942712152505,0.688614575528712
"19659",2.3719057183447,0.313832382073358,1.77808064493165,14.16031499114,11.5466093522599,0.64205005433846
"19664",-0.261703652159163,0.643019218867106,0.484226747594794,8.71916757735279,6.10546193847268,0.825954354045497
"19671",-0.276416783859098,0.355791350811523,0.232059321304991,5.72874637542534,3.11504073654523,0.664192695561073
"19672",0.979269701940084,0.0815753037636285,0.298260330566499,6.79458956837424,4.18088392949413,0.538427619969019
"19679",-1.34786699544735,0.116380744673856,0.505014673070892,9.03679178455533,6.42308614567522,0.545765688119405
"19682",-0.0391683797345087,0.959793167300607,0.688286773470687,10.6156758538887,8.00197021500862,0.984588565390046
"19684",0.0966551008170167,0.88639194601933,0.597695163844487,9.83000142006266,7.21629578118255,0.951509356528205
"19687",0.408524073195979,0.608764004468072,0.679498865429749,10.2300330113374,7.61632737245724,0.807460344452483
"19691",0.528205824909446,0.373667166746818,0.464868580580178,8.69753507211811,6.083829433238,0.67599446796217
"19696",0.0783304137627154,0.95770106890226,1.30826933593449,13.3172745665171,10.703568927637,0.983940442108401
"19697",-0.230070150348535,0.29584324283913,0.164044443617907,4.43488978047327,1.82118414159316,0.633302650195564
"19698",1.33783427366969,0.20887631692035,0.731392197514784,10.6320674608615,8.01836182198136,0.591766988917241
"19703",-0.26781050637817,0.450071548561644,0.287609368659046,6.53622179451555,3.92251615563544,0.716537857337892
"19704",-0.762569592889967,0.0808725288793196,0.23112193373024,6.06693385042095,3.45322821154084,0.538427619969019
"19707",-1.12124630247251,0.0175575915746608,0.150560721010343,4.32225632000395,1.70855068112384,0.538427619969019
"19708",0.0419012150558185,0.922998654667494,0.383638304461467,7.97202199503951,5.3583163561594,0.968612596240894
"19712",-0.200372148546712,0.581209928493012,0.30722146993227,7.87093745350586,5.25723181462575,0.793925822358415
"19713",-1.60576418578919,0.211014268459876,0.884213151127706,11.3804956624944,8.76679002361427,0.594217696991094
"19714",2.21012879866389,0.0142386828478888,0.26658103239322,9.56486079399856,6.95115515511845,0.538427619969019
"19716",-0.124840190117989,0.952246242498372,1.8464439171106,14.4116032709418,11.7978976320616,0.981637677633187
"19718",-0.789044082315306,0.340466970423171,0.635887316594121,10.0511286387389,7.4374229998588,0.656377482723239
"19719",0.644578740942347,0.0658514385361971,0.174129590416744,4.65336431405595,2.03965867517584,0.538427619969019
"19720",-0.634945545564209,0.221244394129997,0.3616717400273,8.30327356077603,5.68956792189592,0.597495108789503
"19724",-0.205478833737834,0.452574620316513,0.222114607758366,6.38145881798398,3.76775317910387,0.717170412115735
"19725",0.66178221469345,0.552652063150156,0.93555004895264,11.7785487159206,9.16484307704052,0.778530717122135
"19726",-0.349618945584957,0.838976453979179,1.5152558678246,13.7222151987914,11.1085095599113,0.93013295177424
"19727",0.226266551123915,0.720555096597842,0.549735214556223,9.80404475032277,7.19033911144266,0.868667182747147
"19729",1.23192785302382,0.0429774748769869,0.263977235617285,6.61746090368014,4.00375526480003,0.538427619969019
"19730",0.997060014282287,0.0509416705776839,0.234078974762187,6.03079510830984,3.41708946942973,0.538427619969019
"19731",1.44415361425174,0.21233824167727,0.798758359466983,10.8541631001957,8.24045746131562,0.594471911222448
"19732",-0.78587824944086,0.207598953310238,0.427784854858083,8.83787053073242,6.22416489185231,0.591089624296512
"19734",-1.92803722637776,0.0501032456032282,0.448603596840558,8.38137101460673,5.76766537572662,0.538427619969019
"19735",2.36604287457204,0.329326358348543,1.8503565859705,14.3261777862997,11.7124721474196,0.651224855555237
"19736",-0.574634665808366,0.704593862004209,1.31410392449854,12.9154664006606,10.3017607617805,0.859685753965795
"19737",-0.396011988597521,0.281786870348761,0.271293188046813,6.36538192112715,3.75167628224704,0.628834993781476
"19739",0.135551952147215,0.605919917828366,0.223541298407918,7.40115903561677,4.78745339673666,0.805497803988918
"19744",-0.0264660939642379,0.944364784897359,0.335855069045649,8.10760170923869,5.49389607035858,0.977605085270471
"19763",0.247791604365879,0.213801691063204,0.137724082968965,3.84341379450408,1.22970815562397,0.594799555007217
"19765",0.434556162040256,0.130816856539219,0.174814479733133,4.57199251409721,1.9582868752171,0.552856573140526
"19766",0.348429117245738,0.553261346881114,0.4934079236333,8.97551382785907,6.36180818897897,0.779030935217163
"19769",0.234485065358858,0.483525225802013,0.274902214484972,6.67596816987118,4.06226253099107,0.734891358123039
"19775",0.680673898593081,0.499846362952736,0.833310407657049,11.2252233721695,8.61151773328944,0.744100314336073
"19777",0.31038164393062,0.414461227876163,0.303847565801039,6.87926344151973,4.26555780263962,0.695217687600572
"19819",-0.0298922372601922,0.894285561717318,0.198823958513001,5.32514045286921,2.7114348139891,0.955228500943379
"19820",0.118160150282659,0.908071190439947,0.905026949498483,11.7147402949979,9.10103465611783,0.96195362978176
"19821",0.594330082063428,0.0516581216567237,0.140588460001234,8.11055517543456,5.49684953655445,0.538427619969019
"19822",-0.311668912410947,0.186652526615252,0.157637601407817,3.5466778877716,0.932972248891496,0.580682224258079
"19823",-0.140545963544357,0.723008000279805,0.344748030239579,7.48080560931907,4.86709997043897,0.869586857088934
"19826",-0.680880782820969,0.207460959085283,0.370457094521066,7.70418128381401,5.0904756449339,0.591089624296512
"19876",0.665651823595012,0.100748310073182,0.228960735469716,8.03121656489127,5.41751092601116,0.540167912405883
"19877",0.803915466994599,0.600193292905164,1.30324154201617,13.0388845548499,10.4251789159698,0.801845827187742
"19878",-0.246528226324006,0.882880307936926,1.47816358910595,13.4663098632204,10.8526042243403,0.95016998526904
"19881",0.378043271148352,0.150511957123188,0.166027683989256,6.5885584397212,3.97485280084109,0.563953621482208
"19883",2.5256466239472,0.179336827506326,1.24348968970713,12.8614839190674,10.2477782801873,0.577578575210572
"19885",0.810428451027407,0.355589363016821,0.680011879909525,10.3624022358159,7.74869659693582,0.664192695561073
"19889",0.959820867886868,0.497878873850462,1.1689098605855,12.5888398131067,9.97513417422658,0.743209276457492
"19891",-0.772323116489488,0.433850796853593,0.795133227491953,10.9262933217657,8.31258768288559,0.706134162856739
"19893",0.017523260584976,0.986018689445866,0.886154786483719,11.4204622225087,8.8067565836286,0.995234867781049
"19895",0.147759594234444,0.763984049363958,0.430183273953406,8.51721658300082,5.90351094412071,0.890916301040338
"19896",-0.344404853997322,0.513648933806893,0.43752038102575,8.60288090654538,5.98917526766527,0.752748521973623
"19899",-0.757127245960406,0.111907505005752,0.277100249445019,6.93613419084223,4.32242855196212,0.542811605123897
"19921",-0.427492909106306,0.237460064675917,0.256457909711606,6.38536663021957,3.77166099133946,0.605466682987446
"19934",0.00274302142171454,0.988386284679214,0.166998947760103,4.68113732557519,2.06743168669508,0.995601045600749
"19942",-0.621053449493205,0.111485209072283,0.226786991745038,5.802313560741,3.18860792186089,0.542120552627713
"19981",-0.209853949493396,0.279217675752928,0.142702783187588,3.26094475386141,0.647239114981301,0.628807863375427
"19988",-0.746409562438131,0.202714518337943,0.399575913478241,8.18490924336593,5.57120360448582,0.590182744332792
"19989",-0.570957433591822,0.0972272916653489,0.192352512461946,5.06462662237439,2.45092098349428,0.539440894546782
"20014",-0.122648471296558,0.52711961172752,0.16159732439514,4.4616874229604,1.84798178408029,0.761567003075084
"20016",-0.727378591339944,0.292470795684903,0.5137199946837,9.15875519104217,6.54504955216206,0.631049925874711
"20017",-1.7598469050998,0.0347348347932231,0.33682665651749,6.26246773708018,3.64876209820007,0.538427619969019
"20018",-1.32886089488341,0.00960970790613743,0.131214661633204,4.40108832612365,1.78738268724354,0.538427619969019
"20019",-1.4179712234151,0.0882672059709196,0.451749965555124,8.55872931374748,5.94502367486738,0.538427619969019
"20020",-0.140336875492529,0.831482607494336,0.580438551579692,9.77151867637161,7.1578130374915,0.926570911444778
"20021",-1.15564405072898,0.0221206716634171,0.174792532620795,5.24872537726631,2.63501973838621,0.538427619969019
"20022",-0.385081706568781,0.197992436762895,0.202797235830923,5.45463941173046,2.84093377285035,0.58638009930369
"20024",0.17714978551032,0.405431871637284,0.169396522486966,5.34570775849855,2.73200211961844,0.690859097936382
"20044",-0.408733095878732,0.349608415737674,0.337547062776473,7.41265682281767,4.79895118393756,0.660504058322404
"20054",-0.339479990900448,0.375477353982048,0.30019658828694,6.9074544133117,4.29374877443159,0.67705979589528
"20084",-0.356322470938409,0.355954469826458,0.299271795229671,7.23790488972834,4.62419925084824,0.664192695561073
"20085",-0.221437835925563,0.389718500804479,0.203251163087846,6.41312079088532,3.79941515200521,0.683628630076003
"20090",-0.153345379129616,0.737115855845265,0.397961386472478,8.14503278855948,5.53132714967937,0.876599637860572
"20091",-0.125842541436048,0.764554680824662,0.367314828984304,7.70353655374061,5.0898309148605,0.890916301040338
"20102",-0.390806316872359,0.550841744392621,0.549690866196241,9.39190100080032,6.77819536192021,0.777447186260226
"20103",-0.612326687175222,0.339546252953188,0.492253308628475,8.93504853833922,6.32134289945911,0.656377482723239
"20104",-0.465969692984918,0.460134973363207,0.513737689889082,9.50656928736596,6.89286364848586,0.722153586669276
"20111",-0.668581138951875,0.423813893958206,0.670606384489931,10.4101341065714,7.79642846769132,0.701471407663535
"20112",-1.43605011120275,0.0293273754986133,0.251492858569747,6.75343997115757,4.13973433227746,0.538427619969019
"20115",-0.410363478765796,0.303275293924514,0.298756045279885,6.95229482541735,4.33858918653724,0.636423406640388
"20130",0.335595017153711,0.305333587864328,0.245727412026641,7.1667595630699,4.55305392418979,0.636423406640388
"20133",-1.61520629727881,0.192382140162374,0.833955302822181,11.1408673153688,8.52716167648868,0.584425862837439
"20135",-3.58940315343198,0.0479570791153934,0.815683650395577,10.9571049188293,8.34339927994915,0.538427619969019
"20148",1.74859380982679,0.223497606222606,1.00334542879542,11.8094999605686,9.19579432168849,0.598252905265296
"20163",-0.995804089302825,0.144612979170338,0.426399949895853,8.49873745799748,5.88503181911737,0.56272245341333
"20166",0.260675778144186,0.612259060403171,0.43819340104275,8.67508166951389,6.06137603063378,0.809066404994789
"20167",1.7216981242769,0.0128452446608037,0.197035192266669,6.44016619059132,3.82646055171121,0.538427619969019
"20168",0.276068313782069,0.218492109937075,0.155840363356802,3.41689837133787,0.803192732457761,0.596775951108205
"20174",-1.72634255125694,0.073670466118464,0.49643051255861,9.0706149832171,6.45690934433699,0.538427619969019
"20181",0.290711729201264,0.2466671596843,0.179452084129788,5.07584359718892,2.46213795830881,0.613605179200464
"20182",-0.104833364703277,0.644241654917403,0.194735430502468,5.39597628997527,2.78227065109516,0.825997732891255
"20184",0.223027006872325,0.528451804039695,0.294921414511108,7.39093256917148,4.77722693029138,0.762612789654881
"20185",0.74465675986246,0.207970985327357,0.405857840435448,8.17107496148766,5.55736932260755,0.591198418964285
"20187",-0.253973554864039,0.298391063409853,0.182390062787527,5.00853166566431,2.3948260267842,0.634457062251273
"20190",-0.404448693309593,0.384807891671713,0.366498127508605,9.72176845123965,7.10806281235954,0.680950016137694
"20193",0.5174155150101,0.497608572944833,0.629676818058627,10.0802280933592,7.46652245447904,0.742931025699966
"20194",-0.610130809745669,0.0929508615156808,0.200255657597927,5.10871045213954,2.49500481325943,0.538427619969019
"20196",-0.321965627440323,0.762149210807055,0.929702643959871,11.6426465066731,9.02894086779298,0.890431591106729
"20198",-1.8943198733138,0.0244664659201449,0.301872769178705,7.22981763996628,4.61611200108617,0.538427619969019
"20200",-1.03244646337312,0.129684644201643,0.413121306507004,8.57579685613441,5.9620912172543,0.552626335132601
"20204",-0.451645203250542,0.319077945268975,0.343484531952595,6.10421700375515,3.49051136487504,0.645450803615646
"20215",0.170045585770622,0.707147384990974,0.392582320060612,8.56620342039156,5.95249778151146,0.860569233921973
"20218",-0.128258358690801,0.87275900855986,0.706967081993716,10.4100311584611,7.79632551958099,0.945818262244224
