"","logFC","P.Value","SE","AIC","BIC","FDR","symbol","Entrez"
"76130",0.301173601515966,0.115863741264017,0.18580660288333,32.6683435905827,36.7702310805421,0.233475228653486,"Las1l","76130"
"76161",-0.157675888679469,0.0220018526180318,0.0538011470132578,3.53767055798628,3.37540100515222,0.0711645577033626,"Lamp5","76161"
"76179",-0.531137906347196,6.16349212696032e-06,0.0949042254876679,45.0667834762564,48.9542940742694,0.000124439505249664,"Usp31","76179"
"76192",-0.24918995546481,0.0251552321762114,0.105539974454367,31.3239341195018,35.4258216094613,0.0786023584373457,"Abhd12","76192"
"76222",0.00416817437808296,0.990708509207098,0.350551668861172,21.6576726689847,23.1123926183487,0.993953248804705,"Magef1","76222"
"76246",0.199526892821692,0.0463246681228269,0.0955410421404985,6.95336153023365,10.8408721282466,0.121304403616546,"Rtf1","76246"
"76338",-0.227616765266685,0.18644597544071,0.1682058800424,38.4376984679299,42.5395859578893,0.326910652882176,"Rab2b","76338"
"76376",0.3753895824952,0.0841953483481327,0.204665728734627,36.9517294606627,39.4513694928314,0.186335171163587,"Slc24a2","76376"
"76380",0.326648499260918,0.277134736011475,0.291461339419197,47.1541751184203,49.8252903921088,0.429843112589775,"Cep112","76380"
"76389",0.166135908470025,0.589289827904832,0.293703764793265,17.8904764766778,17.7282069238438,0.70689906320814,"Ankrd36","76389"
"76399",-0.0268164729280389,0.700294542161867,0.0684974785581734,15.0863252064749,17.5859652386436,0.793503388430478,"Il31","76399"
"76400",0.0264608876105847,0.922951450548104,0.269784402862195,35.9290984274234,38.6002137011119,0.950833725031205,"Pbp2","76400"
"76413",0.169129803472417,0.144565969762209,0.102994100192912,10.1378321463034,9.97556259346931,0.272439561508447,"1700016D06Rik","76413"
"76426",-0.453042453671912,0.265409878512888,0.361393159148064,12.2997794708492,11.1280932081515,0.417599832761113,"Fam209","76426"
"76469",-0.408749892827413,0.0263734956218812,0.168970767125065,49.8687164585444,52.5398317322329,0.0814069995313026,"Cmya5","76469"
"76485",-0.331927701122577,0.0409798889985711,0.154917178428326,22.6201391519174,26.616752682443,0.111025031284947,"Glt8d1","76485"
"76539",-0.153156477137502,0.118966291824433,0.0932766258389729,13.6172303107567,16.1168703429253,0.237731875699551,"Fam204a","76539"
"76571",-0.141720387909271,0.0756958942250224,0.0751877764594515,20.2065539446766,22.8776692183651,0.172687333422698,"Styxl1","76571"
"76573",-0.214101479743869,0.172386417705531,0.138231470508912,11.0704119054809,10.4456903131651,0.309633768954671,"Spatc1l","76573"
"76608",-0.267601171967995,0.000936565092471269,0.0726384934732497,37.991900655277,42.0937881452364,0.00652035736596279,"Hectd3","76608"
"76613",-0.230570439508759,0.262953173901453,0.17714312743091,6.56439690967765,4.72327999303732,0.414983926159807,"1700069B07Rik","76613"
"76627",0.0413716174432562,0.884164078688387,0.269891241490915,11.8443719818009,10.6726857191032,0.924287287472633,"Prr30","76627"
"76652",0.0776635203340901,0.602155888260362,0.141198214039631,8.11568221381714,7.49096062150131,0.716309034768878,"Actrt3","76652"
"76654",-0.00696128963109185,0.931978318281922,0.0804232382513815,8.78340800574468,11.4545232794332,0.956691027421634,"Upp2","76654"
"76668",-0.0339168403916371,0.900656222642452,0.26047839649855,12.3731057749612,11.7483841826453,0.935249028728977,"Mdh1b","76668"
"76681",-0.101338543647324,0.715577962253645,0.270322863394563,28.359656177466,29.2674114564481,0.804866653289472,"Trim12a","76681"
"76683",-0.131043863343948,0.289649912046528,0.110684819407733,8.34705180533525,7.17536554263755,0.443830098088026,"1500002F19Rik","76683"
"76703",-0.107326924028204,0.163085806031577,0.073800983025051,21.8143489290673,24.4854642027558,0.297184155462874,"Cpb1","76703"
"76709",-0.737458738388103,3.53137542274992e-07,0.111436982008622,13.2565097283987,17.2531232589243,1.28241300277797e-05,"Arpc2","76709"
"76713",-0.00988566104646637,0.96201491856779,0.197487193732338,7.95915834753161,6.78747208483391,0.975842900020301,"Slc6a21","76713"
"76722",0.446822365569655,0.0720583697036809,0.233811223912161,32.9118349935681,35.5829502672565,0.166896239672181,"Ckmt2","76722"
"76742",0.435527262759695,0.000633764493371807,0.112718314354863,14.6976896824772,18.5852002804902,0.00483265826340639,"Snx27","76742"
"76747",-0.268195122855885,0.219085504504371,0.209666945965318,46.9639766599491,49.2817428266684,0.365252149622704,"Dapl1","76747"
"76757",1.72777425682906,0.0550273017092383,0.842074057478465,74.9805424527039,77.6516577263924,0.137641851255531,"Trdn","76757"
"76763",-0.450912908731076,0.000808485836225816,0.120594601661043,60.6000448234427,64.7019323134021,0.00583206165335935,"Mospd2","76763"
"76779",-0.230270690281882,0.156531516673599,0.158310069887656,47.679389640169,51.7812771301284,0.288854949806796,"Cluap1","76779"
"76787",0.869131493251268,0.00439370073838475,0.280480028479223,74.4980641187833,78.4946776493089,0.0214990033100749,"Ppfia3","76787"
"76789",0.0424505107203638,0.713720284888921,0.113792378780006,26.85636361014,29.3560036423087,0.803869019376187,"Mzt1","76789"
"76850",0.195553054067363,0.637437140111664,0.394140653926808,16.2437350259775,15.6190134336617,0.744794532971454,"Ago4","76850"
"76866",-0.178946947916566,0.367490264717547,0.193837930634234,21.849221177785,24.6825381152843,0.520080851976939,"Morn1","76866"
"76901",0.196727038482892,0.0954890662695735,0.111448867621561,36.0201282901785,38.5197683223471,0.202767328840864,"Jade2","76901"
"76905",0.749513715932721,0.00468851274849402,0.232348290460016,59.6829910923033,62.3541063659918,0.022549108786729,"Lrg1","76905"
"76920",0.0679851316821792,0.59879980418861,0.126651788913649,4.28096907045124,6.59873523717058,0.713635371680912,"Arrdc5","76920"
"76927",0.312058020819663,0.343270059202544,0.309787999329059,19.2455307792125,19.483855404252,0.496368449731554,"Tsacc","76927"
"76964",0.12525573546953,0.116765807203575,0.0757944351651915,16.4500942457296,18.9497342778983,0.234707330759806,"2610028H24Rik","76964"
"76982",-0.0204153909005479,0.86742049771966,0.11718003659988,5.97354137919829,5.34881978688245,0.912028641435981,"Vxn","76982"
"77006",-0.0196950334200639,0.802243560477967,0.0778971183366087,36.2016567164139,40.1982702469395,0.866893403418808,"Ddrgk1","77006"
"77015",0.865656617390944,0.012073465846324,0.321681390445523,81.2069225194005,85.0944331174134,0.0459432999982093,"Mpped2","77015"
"77018",0.115054500202652,0.573021371786653,0.200417046383744,42.6470211186166,45.3181363923051,0.693661559755636,"Col25a1","77018"
"77036",-0.00905589139871059,0.979344185290844,0.343108124100799,25.3048225307551,26.9996706031397,0.987402572923756,"1700109H08Rik","77036"
"77037",0.0373581638731069,0.787077751556949,0.136260524333571,12.4153248903684,15.0864401640569,0.856600944068136,"Mrap","77037"
"77038",-0.0880667708664347,0.156021027897098,0.0604682639986944,6.46647590013401,10.5683633900934,0.288150620660607,"Arfgap2","77038"
"77045",-0.103134240874601,0.573600476171508,0.18119034432324,70.8112974028299,74.9131848927893,0.694126117704616,"Bcl7a","77045"
