"","logFC","P.Value","SE","AIC","BIC","FDR","symbol","Entrez"
"20496",-0.773355100721518,0.00119976008110499,0.173058801776458,23.3986648839916,24.3064201629737,0.00316509630291072,"Slc12a2","20496"
"56698",0.330004143106983,0.000106021862030785,0.0535168878759115,-0.607339196177604,0.300416082804534,0.000419938573687496,"Phax","56698"
"381217",2.34570688172847,4.28764094945604e-06,0.261665956031377,33.1037208023247,34.0114760813068,3.12747095415114e-05,"Fam189a2","381217"
"71367",2.44589738788943,7.94684883231843e-07,0.226874096355439,28.1129602763728,29.0207155553549,8.97258507252156e-06,"Chst9","71367"
"21844",0.6007035536209,1.78719211207431e-06,0.0608441785277658,4.08452428094772,4.99227955992985,1.61877333444694e-05,"Tiam1","21844"
"11544",-0.229334744441525,0.294765859371096,0.207419759051119,26.8516045901642,27.7593598691464,0.349667842784985,"Adprh","11544"
"27386",-0.584982464455919,0.00252063007816738,0.146266287806348,19.9586871180447,20.8664423970268,0.00590668949959402,"Npas3","27386"
"319924",-0.573882057591148,0.00344123503014486,0.150709858219304,21.7813665062684,22.6891217852506,0.0076972985397011,"Apba1","319924"
"72183",-0.322324909579634,0.000270713565590067,0.0588600143328312,2.32158655923535,3.22934183821749,0.000915767218107985,"Snx6","72183"
"238680",0.681554631091211,0.203928353567944,0.501418491385952,44.6039000659048,45.5116553448869,0.254720995719001,"Cntnap3","238680"
