"","coef_T","pval_T","se_T","FDR.coef_T","coef_C","pval_C","se_C","FDR.coef_C"
"30058",-1.12655595198723,0.0186189154477385,0.423333081257666,0.0838829797718396,-1.6169578265708,0.147311221733038,0.700506708348232,0.563775946615642
"30059",-0.494264572642281,0.0114465240489269,0.171611871267277,0.0605718643536743,-0.923700444242767,0.214263047012595,0.514187313942098,0.594799555007217
"30791",-0.141974596956878,0.505795126646421,0.208253793602506,0.661761153196686,0.791286296381033,0.339830298063087,0.636605443781274,0.656377482723239
"30794",1.05133376631322,0.0335005230926994,0.44922102957835,0.122839646123504,0.344248699140239,0.511860734349774,0.435222422758363,0.751715419953613
"30795",0.581936529699358,0.00580961544768041,0.181130857595058,0.038674775433513,-0.214229683762946,0.859780549985447,1.06965671073151,0.940067220621649
"30838",0.0459885526209469,0.82704538591254,0.206835444305979,0.892081173430961,-0.033431941001878,0.928371989943512,0.329190088513406,0.970456141063605
"30839",-0.28404754061628,0.0150391192529515,0.103481203983452,0.0723434328577367,-0.0994466847493157,0.854496423264543,0.4781399062062,0.937498525918606
"30840",-0.280549836413065,0.141770687656151,0.180897666062855,0.308596763632199,-0.687720439351914,0.146601704309118,0.297029136157085,0.563775946615642
"30841",-0.0972537675897142,0.787978375224482,0.355209889472804,0.865411447617376,-0.65633483891302,0.0534364406325949,0.158129804640233,0.538427619969019
"30853",-0.270962549666127,0.0215136118438961,0.105606092356535,0.0925413053302399,-0.942993609966078,0.0825402222251142,0.289136331640745,0.538427619969019
"30877",0.245852488467063,0.29095234373088,0.224602273770832,0.477764195684059,-0.129798078558402,0.899764355736311,0.911041849523193,0.957704672169021
"30878",-0.788563201468917,0.148735153744143,0.518008825699382,0.318292803629502,-0.593763637114979,0.405131762038806,0.567333422611977,0.690859097936382
"30928",-0.304951880339156,0.496138429827466,0.437184874593041,0.654447915589954,-0.197705446236954,0.495201769225975,0.23906502337951,0.742467264899425
"30933",0.481236785961689,0.145029597604433,0.313028305060418,0.312868376553313,0.627580988506392,0.259890806412552,0.403220581101105,0.620321312043156
"30934",-0.740389813788987,0.0039115705294392,0.217395725109945,0.0299726845740182,-0.053718934362361,0.914253156848336,0.441358782482491,0.96482140353113
"30935",0.576852087345347,0.161880772176327,0.392073338779127,0.335217298703747,1.69199734531238,0.0553669210703098,0.415590442234761,0.538427619969019
"30937",-0.867957578702944,0.174621168455589,0.609076875120476,0.349920431968116,-0.146324117550832,0.5978166113254,0.235539194190613,0.800939756354005
"30938",-1.46538920712322,0.00028378814086937,0.311674535344651,0.00530861191013766,-2.02344420498474,0.0133655501103472,0.236304700521286,0.538427619969019
"30939",1.15671651547399,4.05878480858946e-05,0.202237873430932,0.00148039067633683,-1.8850894731931,0.365333867999054,1.62304718892869,0.670941234109176
"30940",-0.464570797761197,0.0639870858208709,0.232326664782901,0.187061289179397,0.784311317948651,0.159133325354925,0.356975228642773,0.565976507258094
"30941",0.71661147346999,0.000574464911985769,0.164838870520946,0.00832345886832937,0.52164510696746,0.405047733343916,0.498316152784699,0.690859097936382
"30944",0.172510507267317,0.497167361386199,0.247915635921502,0.65505098432074,1.67655466702266,0.0592606492833262,0.427366246972575,0.538427619969019
"30945",0.16212683375444,0.569202742297358,0.278562085382105,0.710850291119082,0.220802798140262,0.585285302164609,0.342577147882361,0.796236188457154
"30947",0.337662379642073,0.170447534218568,0.234508626746043,0.344689280161497,-0.412677947742061,0.445517572397329,0.437959352239166,0.713908451606651
"30948",-1.48668242748769,0.00152349097933128,0.384558144013134,0.0159881083490131,-1.31514459991811,0.0318737636833392,0.240585621365708,0.538427619969019
"30949",0.407722052048719,0.00534577243101533,0.125321275484982,0.0367475812724595,-0.103683572933981,0.74494334295336,0.277940337849374,0.880668438478101
"30951",-0.159720123856401,0.220255890910434,0.124857756611155,0.403838447374987,0.0102499677057137,0.986171132947078,0.524058014507078,0.995275288607975
"30954",-0.141896265767971,0.54488792718381,0.22905267033613,0.69121368401337,-0.437369171572181,0.136152537553459,0.180349175725969,0.556069045883667
"30956",1.43263476955752,0.0133273138943307,0.510761544881576,0.0668375510819902,1.36981091125207,0.0703119135325053,0.383765892831079,0.538427619969019
"30957",0.064134282094824,0.725803952215716,0.179469281016853,0.825062397959338,0.112885959405315,0.826172024281566,0.452212672086375,0.922890535513216
"30959",1.09225285093372,0.00735614092078363,0.352634986636311,0.0451535209483118,1.43809920183516,0.344577068324943,1.17179026187242,0.657450967467652
"30960",0.254760831368622,0.0528476670756972,0.12119445017559,0.165660942142398,0.0109278598920857,0.977521777629415,0.343675371906302,0.992628342984297
"30963",-1.12270351865744,0.00522833482790172,0.343938815649906,0.0361110838666924,-1.77326016303502,0.024823724647669,0.284715253984165,0.538427619969019
"319162",-0.28862419391356,0.440638577481027,0.364369105270806,0.608541557032444,-0.614629837489433,0.384802792378861,0.556949952318047,0.680950016137694
"319262",-0.0952656476861972,0.526496346849177,0.14691258651908,0.676563849806895,0.564413874794117,0.0948969597844923,0.187486518432289,0.538427619969019
"319263",0.707358862522897,0.00588529145300182,0.220603192978233,0.0390050427786414,2.81362559899807,0.107459123360899,1.00523470675764,0.541634832622713
"319277",-0.396692019550483,0.141036365965012,0.254263436007295,0.307833830604922,0.85925033703141,0.534122116737036,1.15398933904432,0.766195711499439
"319278",0.496432647778736,0.365911714630536,0.532442616248405,0.548635695388798,1.77012788958007,0.283319342567594,1.21799872331332,0.629360730526885
"319317",1.19523507254501,0.0134352937512765,0.426732427852891,0.0671764687563825,1.98488503616328,0.331377446980659,1.56091720198263,0.652367117166238
"319448",0.251162912121133,0.572057582075071,0.434786689119682,0.712832402100154,1.95091335324401,0.0126911627304559,0.221897979334831,0.538427619969019
"319475",-0.917962256688242,3.16781864590899e-05,0.156792918883585,0.00124426262561754,0.34900391452418,0.200569335929109,0.185453197003811,0.58770399392861
"319565",1.79603303473806,0.000667957248013461,0.420384913300196,0.00920665332716212,0.0250122925386185,0.9846200233204,1.14982422361271,0.994578322524272
"319615",0.109519207807911,0.684163700727991,0.264032195362861,0.79427014556471,0.810247471107112,0.436918432065332,0.840857455611851,0.708549621670664
"319625",0.236559991225744,0.270491767322429,0.206756051722492,0.456719993002387,-0.0244792131312856,0.924693267716406,0.229199509018917,0.969202206748905
"319670",0.356636017767084,0.195957099882742,0.263501389628595,0.377024684976245,0.479487842227454,0.672875074522794,0.979427037413029,0.842521038588708
"319710",-0.440967967441487,0.180900662834116,0.314245577541281,0.358587243809038,0.336755855432823,0.267752902414951,0.221469800218762,0.624125697101008
"319719",-0.949555421591937,0.000796843767805957,0.226900292087636,0.0103423824676636,-1.10481234122554,0.0286517561558298,0.191141882110121,0.538427619969019
"319740",-0.187214153804839,0.422213832049549,0.226884060039574,0.593001407472689,-0.589438127733848,0.473719472707763,0.673416457822767,0.72876753489007
"319757",-0.56086733169961,0.0246905033692364,0.224688902036489,0.101147928530146,0.104117960912273,0.862634166418277,0.530878756352031,0.941645160704369
"319765",0.263669486314612,0.402269118608418,0.305888234475251,0.579547741175887,-0.419140498390374,0.249661761744012,0.261110630872565,0.614439938922519
"319817",0.00791691220597859,0.944405392963976,0.111512566016223,0.965559239727025,0.560954757522744,0.644322668843522,1.04228508680892,0.825997732891255
"319845",0.435909639272209,0.116198155082314,0.261451586586537,0.2744586650013,0.625713344618224,0.212875128648251,0.346702278097444,0.594471911222448
"319880",-0.248166560902578,0.625859880681679,0.498550465414771,0.751123267451336,-2.01711112912504,0.0450965889706325,0.443496178661237,0.538427619969019
"319885",-0.129843309758591,0.258380401234429,0.110521936665659,0.444546183544864,0.606772013233538,0.630022683446294,1.07738326773882,0.81993692855922
"319899",1.64384318588965,0.000140845317043851,0.32482944191887,0.003338285868962,-0.54720668901456,0.339865690666519,0.440280417509827,0.656377482723239
"319934",0.371859985977037,0.0563417753610656,0.179818130646995,0.172706814477335,0.253482363875391,0.557637109007012,0.363385142586153,0.782044411398894
"319953",-0.372368835005899,0.0411395815092137,0.166690001024761,0.140656576944342,-0.429763574971263,0.22853315954426,0.250633124190826,0.602607432556213
"319974",0.207068098630134,0.476492137346468,0.282443941771986,0.637980212524818,1.75950127168062,0.201233783809244,0.937114605959115,0.588871498886603
"320011",-0.484533847219342,0.00718059141416585,0.155837395193884,0.0444223028164497,-0.0221132539329588,0.917362627965658,0.18857025428461,0.966240488745978
"320078",-1.23395578754735,0.0944842249055684,0.691269944640303,0.240346154294039,1.11361456291722,0.404786120062763,1.06308776467888,0.690859097936382
"320119",-0.371351365352745,0.171875543557785,0.258824178505944,0.346513303075439,-0.853167032008457,0.111127914278714,0.310951499506754,0.541815784677547
"320162",-0.0546378036663333,0.852961358850494,0.289756052820769,0.908186889733024,0.137321733417676,0.88167208849026,0.814845381065477,0.949550759375
"320184",-0.56360064711658,0.00590451836645668,0.175856846097876,0.0390465260243372,0.35286249216841,0.539337415250721,0.480742797512445,0.769432239852821
"320204",0.738029411309984,0.0159853475240018,0.271879249108058,0.0753688486757046,1.50781852168743,0.0244718490855445,0.240308578118991,0.538427619969019
"320394",-0.212063189731516,0.461380246988668,0.280521275995744,0.625639307374539,-1.46139104322037,0.0637424412054108,0.387750186678034,0.538427619969019
"320404",-0.297744424146443,0.230600811105895,0.237555837413329,0.41518792080025,0.424268761116556,0.591882304357543,0.671085396629392,0.798387962472369
"320473",-0.234192334560802,0.0207771171962872,0.0906555714344358,0.0901506404298168,0.575486909571059,0.0773154463244084,0.170041275297491,0.538427619969019
"320508",-0.750027489755853,0.0616459191658277,0.371348424542967,0.182746426810976,0.932362277077658,0.0364879051326102,0.183148674874539,0.538427619969019
"320528",0.0167016249514056,0.883393580128673,0.111815224311468,0.928304538067944,1.40723098201605,0.241095250682046,0.853844151510543,0.609274670316644
"320557",2.5787062992656,0.000130523733651973,0.494310919903598,0.00319164652631008,1.16533157834378,0.580456968540472,1.78286024572384,0.7933912364033
"320595",-0.0285428830929586,0.878241578912288,0.183161919577287,0.924708733442791,-0.140494983335144,0.785814392978463,0.453062446253876,0.901462164765422
"320678",-0.676361958036725,0.0021093720142686,0.182463678823004,0.0200423823450981,0.157721840266889,0.632577876911276,0.282305822931586,0.820849516419893
"320717",-0.441332217201363,0.0164053901087206,0.163358335908187,0.0766489737674066,-0.0793941634991785,0.778273737379847,0.246893459697978,0.896995176948919
"320720",-0.536075273962549,0.00505045200951326,0.16338074136745,0.0354829685462949,-0.789840153594226,0.106738939506377,0.281068710601241,0.541634832622713
"320790",1.57361485718193,0.000225889093469053,0.326628510052197,0.00457490627597084,0.878995551351882,0.395281081515305,0.818597896902628,0.686720644523661
"320806",0.142154967294436,0.516659579443708,0.214032908032236,0.668957484545344,-0.536383607801365,0.0748612793249419,0.155637153009262,0.538427619969019
"320808",-0.354636739029603,0.101669982942301,0.203385668548054,0.252529675474115,0.014908665757233,0.98886091550679,0.946340304616775,0.995833436462258
"320817",0.351827211927546,0.0989179570589969,0.199049735432473,0.247667262403863,0.899129743622957,0.223326800041261,0.51563601621743,0.598252905265296
"320878",-2.14225851175116,0.000276155800433614,0.454301976302217,0.00521143953781719,-1.57274665823366,0.0650346588838618,0.421946403759135,0.538427619969019
"320940",-1.44292911434014,0.0667401281566519,0.72991265500783,0.192366336260458,0.127599337001051,0.949643890990656,1.78949268405584,0.980538322612203
"320982",-0.667753852735626,0.0597970708234184,0.327955956242414,0.179331295565622,-1.45517963179772,0.222201282344166,0.83147455126727,0.597495108789503
"321006",0.314863195454537,0.0152215420108808,0.114958775304896,0.0729162535828525,-0.308390109752545,0.274056278538691,0.206593038646072,0.626912684812672
"321007",0.529878172254404,0.0395429726316244,0.235029123403971,0.137142167699657,0.256615002402122,0.372390818341777,0.225087980290006,0.675168037759303
"321022",0.167288974563875,0.230982123935675,0.133991458011563,0.41551237945635,-0.407809627209478,0.15518880065712,0.182637084306658,0.564351880829074
"326618",-0.622819435365487,0.0182269908854566,0.235113081782327,0.0827067673137833,-0.905120022448899,0.197435571510726,0.475739669266749,0.586281685354621
"327762",0.400781847397667,0.215673896219105,0.310035433603683,0.398918788559015,-1.41094459189988,0.0354331487105031,0.272898348898036,0.538427619969019
"327951",-0.605709213546182,0.0328947669929639,0.255923406560394,0.121668360862507,0.146871966345703,0.779117328500049,0.458564744200977,0.897519109105954
"328092",0.245211394617507,0.142028418786474,0.15822158038777,0.309022024587163,-0.0116718280214449,0.958433334448333,0.198382421044992,0.984219781577176
"328133",-0.550743340199212,0.0616935396292128,0.27116991670472,0.182784363601499,0.167863607167232,0.801089849514913,0.584815050021976,0.910142496465814
"328365",-0.804968670969285,0.0998770244356797,0.458999363760101,0.249442535160205,-0.185411998960215,0.470822367566617,0.210222342584967,0.726962870933285
"328977",0.896686597761595,0.000668735861451736,0.209909592616357,0.00920665332716212,0.249723359099332,0.749234617074489,0.68166882136966,0.882948167979053
"329015",-0.144205587416119,0.696812410795903,0.36305270947774,0.803250479707341,-0.327472692568287,0.528704677096704,0.433334699080172,0.762612789654881
"329154",-1.05703894710553,0.0311260935228055,0.441229421400647,0.117212377848209,1.17575379849659,0.102715765731564,0.409030891378696,0.540167912405883
"329252",-0.764819468883255,0.182491020838781,0.54524689073496,0.360229454445465,-1.25779612158575,0.179288741662792,0.619158601747765,0.577578575210572
"329384",-1.57845675868259,1.10805576679343e-05,0.244994700848955,0.00062338550940089,-1.90498905703952,0.224444971301519,1.09644506543936,0.598574383115125
"329504",-0.693923671485818,0.098896795562728,0.392567033363918,0.247667262403863,-0.930766070707215,0.223548921760893,0.534163690840661,0.598252905265296
"329650",0.605440171430499,0.0669368553157538,0.304807567304778,0.192710665602204,2.50259401187467,0.24833298716249,1.55271909459058,0.61399095790224
"329735",0.550571657372298,0.211586842046795,0.420578657504863,0.394271833050715,0.661027960200648,0.098413271878976,0.224275702669845,0.54006454625546
"329777",-0.979673432613387,8.01921106989342e-09,0.0854313563409614,7.05926433299736e-06,0.353320199969517,0.658396559637824,0.687364489432733,0.834095001996546
"329877",0.110687694613949,0.570256025085445,0.190402344120169,0.711453223460082,1.00356215692194,0.307918856590431,0.740118052617465,0.637209973149864
"329908",-0.370353862893686,0.0552215783088694,0.178166484734086,0.170706655524113,-0.60674311212579,0.448533330044785,0.648991745470241,0.715596529227797
"330064",-0.175034572298477,0.524539707482616,0.268637078972781,0.675711175215404,0.26284297154437,0.787134090215367,0.853111921570968,0.902391554745867
"330171",-0.935505613423429,0.000339810938550272,0.202906089582142,0.00586536412388099,-0.68411139286059,0.0831709995368168,0.210669240303036,0.538427619969019
"330177",-0.702804013696892,4.251160345744e-05,0.123417989430408,0.00152562624877839,-0.159358690018838,0.43864031921186,0.166121288605356,0.709961520648958
"330189",-0.03734169682089,0.920661736704767,0.368218751224085,0.951695992939618,-0.0296269420477381,0.868763862588623,0.158250794636708,0.943920095518279
"330192",-0.36716203784778,0.00764694668602109,0.119269770725665,0.0462183187222559,-1.20025913197874,0.0180432225457614,0.163445057237334,0.538427619969019
"330260",-0.849046204478767,0.0131447904185817,0.301965635591861,0.0661660910239067,-0.314521002589593,0.836519625928027,1.34210541617807,0.92945507804786
"330502",-0.107623051664139,0.568307531003547,0.184482590530927,0.710129919830496,-0.246627583248155,0.374468323359646,0.217511690582129,0.676592883829001
"330814",0.111267962750643,0.704789479758697,0.288128356272605,0.808708370233775,0.275566895787203,0.569479183206143,0.408511143959029,0.787968487747062
"330817",-0.107010964779168,0.499790680203269,0.154743033901205,0.656603241966633,-0.937315454266096,0.0801411230067693,0.282625888734082,0.538427619969019
"330836",-0.687567598901646,0.00990236022923664,0.232952067080484,0.0550478532059904,-0.221322861958784,0.26124285701641,0.14277470204124,0.620321312043156
"330938",-0.299918080583993,0.331284499620502,0.298712735901705,0.516801056689337,-0.195839021388162,0.343736165747353,0.159214689574369,0.657404697125877
"331026",-0.699449360886436,0.00907131343241018,0.233567600654714,0.0517348344192143,-0.366963763831656,0.231601051819439,0.216113456615499,0.602912800600107
"331401",0.0371407702856062,0.739159354122816,0.109349083424811,0.833699105701533,1.38709442571588,0.384708761553261,1.25661359818601,0.680950016137694
"332397",-1.27601120629586,5.16277559358597e-05,0.228276157451104,0.00174403920446984,-1.67714441574662,0.0625679955074298,0.44045854699961,0.538427619969019
"333182",0.971548002518615,0.0117652757586758,0.335633257238069,0.0615620110939103,0.985078088916438,0.186359603675169,0.497708018911001,0.580682224258079
"338349",-0.4759731254643,0.162536693851773,0.324048546482355,0.336150983618515,1.58119827186587,0.145138956136553,0.678615061302724,0.56272245341333
"338351",0.244806173063136,0.125936014558854,0.15042566063942,0.28799389582165,0.806712479905783,0.580506134461545,1.23437844727546,0.7933912364033
"338355",-0.337563682663608,3.85944634915335e-05,0.0572017382656172,0.00143673170684278,-0.0656730699545555,0.801337364601045,0.229093258083059,0.910306910011835
"338359",0.0632644451266993,0.649426407466553,0.136394608218747,0.769280570724199,-0.703186603818897,0.0475412158368612,0.159050661169958,0.538427619969019
