"","Reprogramming","Interventions.Median_lifespan","Interventions.Max_lifespan","Interventions.CR","Interventions.GH_deficiency","Interventions.Rapamycin","Interventions.Common_liver","Aging.Brain","Aging.Muscle","Aging.Liver","Aging.All","Aging.Human","Aging.Rat","Aging.Mouse"
"12807",0.0408721741042924,0.0546156222052317,0.0173214791072381,0.203021374664889,-0.0962404519025844,-0.0899449138829084,-0.119326569014736,-0.000760737520478113,-0.0195146666973454,0.182672084342818,-0.00444863092294289,-0.261046808516799,0.387268420433197,-0.0668241107121442
"12816",-2.66888819643987,-0.0235206471267378,-0.044948456879136,-0.188244553298717,0.823007362215703,-0.0149532027244961,0.0390629339529563,-0.126158883388087,-0.129668288934899,0.0801488010605201,0.0256701190501318,-0.0856823693354343,-0.146180359532797,-0.049433064093956
"12817",0.643496417571793,0.298468843143228,0.398477467528919,0.6506757001165,0.513924385669104,-0.10967972929433,0.330102319093138,0.000177912685800085,0.031095109235614,-0.131685647380365,-0.0462808462574726,0.011861131503522,-0.672804898719465,-0.0809937812289624
"12818",0.456903122147821,-0.0680413922390373,-0.181764665222435,-0.518342299742191,0.0635639713600623,-0.629535728673518,0.085527170184366,0.0163164012535253,-0.137973843606243,-0.105620820506737,-0.0163463304411842,0.305987021368336,-0.305648592817257,-0.0731485513046329
"12822",0.0807565149895736,0.0060472948329024,-0.0669178879291751,-0.321680635849032,0.190821427912562,-0.812057884708888,-0.0873272471333839,0.0382769325687134,-0.0955707818367527,0.214909497156009,0.077952138722987,0.116598830272306,-0.0171928518074138,0.0931067271462844
"12825",0.424584674203111,-0.00180639937280522,-0.0116339596578789,-0.140286338617055,0.264286759812395,-0.124114603819165,0.0221358765609071,-0.33046288993817,-0.392848282672481,-0.487352931073443,-0.522947063108457,-1.01984027807348,-0.996158487934053,-0.919506311329016
"12826",-1.11425652590971,-0.168214754487011,-0.424974576628591,-1.00198798568164,0.905760739956877,-0.382439274693368,0.178177594190676,-0.0730404326416721,-0.243741689876471,-0.187822128908249,-0.128021982871907,-0.551424722212429,-0.39673431193516,-0.273060007524804
"12831",-1.76122740119472,0.0533275457414273,0.0206999037326448,-0.154571347314987,0.500038609927395,0.0208283138501811,0.180601220357116,-0.146330227197154,-0.304624852230839,-0.472424736309355,-0.22945164671611,-1.42682480810548,-0.806560157208225,-0.249103713215606
"12832",-1.98908431297936,-0.0247151966071102,-0.0599434301806649,0.072733711999299,0.171199596613965,-0.336786755762213,0.205943178935279,-0.017367464395443,-0.283950069619851,-0.219937241569722,-0.273720834604631,-1.1752814097061,-0.382481642335571,-0.467518238729978
"12833",-0.634661772315237,0.267850422221228,0.286364714753078,0.219014599997706,0.538945051280967,0.326998722381022,0.288067027488333,0.0351633083138992,-0.127722267054846,-0.149904058492009,-0.0586402520429151,0.41833072594388,-0.621548379324826,-0.0839685124013203
"12834",-0.323618524285229,-0.0796253477950322,-0.127294979594875,-0.0164424277945246,-0.0637907779721625,0.456087533668461,-0.0298886957247671,0.0646880819122408,-0.134719753060145,-0.151549108965784,-0.114354184874913,-0.113458261458319,-0.617776487172104,-0.110913247335845
"12842",-1.20229258403238,0.0512661408211024,-0.01962293817849,-0.0692078083119543,0.543228831388132,-0.61944287820728,0.346024016936271,-0.310720004375739,-0.44387090681957,-0.0615180071622981,-0.298054881402485,-0.71339497804348,-1.47157629651395,-0.547797929297671
"12847",-0.480093028396294,-0.176742695787925,-0.285142530923433,-0.121926357296027,-0.520227923344108,0.673176692265038,0.0252099119632527,-0.00345284701598748,-0.0218676984807172,0.184681975376123,0.00659595427032468,-0.289276574526447,0.078826620893534,0.0419967873679413
"12848",-0.154918050863962,-0.00476299370857077,0.00246301950895343,-0.209993005114281,0.00362353869458683,0.281147350845178,-0.0549098007103538,-0.0623243598211431,-0.0143302254387508,-0.140720595617093,-0.0381828761084888,-0.384395807399353,-0.0256789287878177,-0.0370957824984284
"12850",0.20472460029247,0.169095524843519,0.431947073823444,0.580890243410926,0.20888417870186,0.0511441561793954,0.396430063712475,-0.0532036449071935,-0.0181790105373371,-0.245783188165825,-0.0505376345647046,-0.21898112690409,-0.302330165259833,-0.0197214751451704
"12857",-0.0535215682144452,0.0984882511113284,0.123140758064812,0.375790287606967,0.263418420842274,0.185730845879437,0.215714221339751,-0.0289964070220329,-0.0463492509465775,-0.120044280100315,-0.0350335634442445,-0.558079986498188,-0.0697461197365608,-0.0070934660812927
"12861",0.0997297067022786,0.0626685741960311,0.114520596918926,0.291711340811429,0.144810213529491,0.171470607075274,0.0322953213497572,-0.0357679053791449,-0.0215620013472942,-0.190253302882832,-0.0317965924990255,-0.521454718557377,-0.0380837518166334,-0.0342491830611779
"12868",0.068466545321797,0.047277781296032,0.0561154324591935,0.325294368258323,0.0650780917073494,0.33886601007095,0.268247471639097,-0.043268602205686,0.0277996897863913,-0.0533627953900901,-0.0618337109712859,-0.879662886462948,0.00762472816770524,-0.0109292592316323
"12870",1.89456256140482,-0.204292393848259,-0.397733446879686,-0.519925833600713,-0.345324400698997,-0.292675382147092,-0.125581618977416,0.328104933795392,0.228066028958698,0.977888042614337,0.327739798203188,2.51905499219504,0.612741678342801,0.257123397550411
"12890",-0.236356340449634,0.0225237176472533,0.0392238096234494,0.155505984643092,-0.433237238010211,0.16358232987345,-0.191412410892672,-0.0385122049755492,-0.0518623387230625,-0.136848505127043,-0.0173429883667118,0.102508573364755,-0.0739473246474358,-0.04047714022477
"12892",-0.140360086793807,0.0155526678854915,0.0556681382900492,-0.327307818041969,0.0615283143757443,-0.0452326256624175,0.0567086120783056,0.0395475405753625,0.00424348184900322,-0.213757490054356,-0.0170948607439459,0.12012556732432,0.0222924346250443,-0.033131941868915
"12894",-0.123047269432444,0.0379352251410216,0.0284080684342194,-0.109854221105702,0.185499726315746,-0.0766363967351761,0.162403986864265,0.0149431260866162,-0.0305763739850668,-0.0944240740702299,0.0166322184272839,0.182670443488139,0.0277357315169925,-0.00738063559774867
"12905",0.524615422287017,0.0483268568608723,0.0417675293664161,-0.18466241010857,0.343324683684954,-0.121977997327812,-0.0554998651542236,0.0221737621764554,-0.0668851810733324,-0.00345230506932273,-0.0911751153716375,-0.803882182385508,-0.271455420800701,-0.0583825327255545
"12909",-0.672763966844434,0.503344564129523,0.613476282154688,0.696302893377103,0.758612891902482,-0.054760781278078,0.524390849605772,-0.0254347898826027,-0.0102753363028193,0.0223784999821501,-0.0071706266002772,0.0844220053533968,0.00106174677663771,-0.051994273290371
"12912",-0.329966012606625,-0.0387439761251469,-0.0604735056622531,0.0987966657208729,-0.1893550661282,0.202475071199729,-0.106012846553638,-0.038316878680559,-0.0166606906334801,-0.0577301040590712,0.0111359495371629,0.16892111686805,-0.145604021245079,-0.00596405792529496
"12915",-0.482708146516868,-0.338080905869362,-0.499307529608929,-0.696353022019426,-0.246718028951492,0.428726353366371,-0.302069664801065,0.0211761357365117,-0.00876393065827494,-0.0709737473648663,0.010577213298886,0.210865173162214,-0.0324112116001412,0.00687623441664378
"12916",-0.164658359491358,-0.000580942658812162,0.169573950967951,-0.150435686779241,-0.191247908227969,0.718283815835651,-0.339238961234608,-0.0428512166106272,-0.0290827215225901,-0.382378460020783,0.0166341535994145,-0.521213835702156,0.169354845550179,0.0127251896616793
"12927",-0.594871436441663,-0.0927636743178284,-0.109541168783326,-0.338421423756643,-0.14036213940461,0.38021985319786,-0.0224571922299456,0.023597888935377,0.00395922730903739,-0.160817525643897,-0.0171131221063945,0.494848500988108,-0.356766374979109,-0.0129345843620193
"12928",-0.407648363793528,0.0417321121754557,0.124901913988173,0.400123688715639,0.0502369332923921,1.48902667852435,0.222691472219484,-0.0244300008318924,0.034543458139232,-0.0498318964243056,0.00839118178319858,0.234912927638846,-0.0162448045466273,0.0266356804260283
"12952",0.610247207266829,0.155984160501281,0.415870795391304,1.71125175502611,0.0206969532328323,-0.238085602707191,0.319691831393982,0.0130802240355917,-0.00148455655704328,-0.738036288871773,0.0346956815442492,0.215894659805008,-0.400663967284981,0.115865245120729
"12953",0.412425487407763,0.343054043439977,0.615204862892882,1.26358967158635,0.360063563354882,-0.257183622547278,0.356474343804344,0.0302343050087752,0.167511757618688,-0.0777245549443621,0.0765802883342178,0.92081260154871,0.121451309834245,0.085720763005802
"12977",-2.30956009995887,0.0754889614440575,0.00840906362207816,-0.211376367873445,0.216098458552972,-0.00559286334514985,-0.0980937613059558,0.260899105170305,-0.0440898228803952,0.454032261851936,0.0745102521280148,0.180959849877001,0.729488037695314,0.130545925440662
"12978",0.64217557155932,0.0283270264282842,-0.0973069735627497,0.0456067763216146,0.122279895556287,-0.974147669323196,0.0823964038667223,0.173753351015448,0.0451080271481575,0.562795641687035,0.170800875678976,0.837345219175233,0.81532834490074,0.173686993633994
"12988",-0.658160385325531,0.0165402628891221,0.0666859004599025,-0.0540598382910842,-0.0699108344500459,-0.131408427626817,-0.144880090216143,0.081059911974739,-0.0511488961978544,0.109844992564607,0.0768477746659239,0.193313850030965,0.284284607520672,0.0602058928113807
"13000",0.154705599078965,0.0256238772789199,0.181114950236898,0.347888588248495,-0.119022311796422,0.242754118206483,0.100041921325316,-0.0144009214080571,0.0177724334655297,-0.0693780443193706,-0.0133458022047115,0.0420820527957159,0.0124910001002753,-0.0532810181093485
"13002",-0.0987329698385749,-0.00796660256928327,0.0131534357141921,-0.181108849871884,-0.361469814334607,0.0364553117171472,-0.102824065607703,-0.053588578810053,0.00921942998758869,-7.294911418153e-05,-0.0160371355880025,-0.405968292845006,-0.0323962186212068,0.036724045328564
"13006",0.450318271412697,-0.00854073503229079,-0.00835709551265818,0.312719032114451,0.0536159343690787,-0.0499869947068012,-0.0266807190313822,0.0282624651504658,0.00034266303373673,0.0542335645832813,0.00859199652900022,0.183960204581646,0.0305960826100788,-0.029758457479178
"13007",-1.16223017993321,-0.14875125459231,-0.455949630489051,-0.316517101598013,0.847242151967178,-0.379862752278645,0.35524884160857,0.291476572084298,-0.000792978044761162,0.168533167968881,0.165815752762858,2.11381291564628,0.117869107461268,0.03850557167414
"13014",-0.0189431739987463,0.256520552034223,0.364901623033137,0.0584034467784402,0.466035438055015,0.584877434456897,0.278908049251619,0.106866747245365,0.221449492748451,0.0901694290035565,0.0930697448713152,0.918961539245957,0.245609340880364,0.0397268183988277
"13017",0.334995408200133,0.0225046641854282,0.0296064950057231,0.0592388938260837,0.0971962534522731,-0.216794564287335,0.00717775576016097,0.0671001610435392,0.0103811495167567,0.183809912729194,0.0239983152826565,0.59201565726903,0.00616194592490274,-0.011938065433811
"13019",0.179408090723974,0.125534648504664,0.244917464907836,0.000430635187752385,0.283301870774264,0.110247587291843,-0.1304191391861,0.0110195135836984,0.0203801048596791,0.0342006504277449,-0.0612891134456329,0.22103648902416,-0.0476311417040549,-0.0527988378785313
"13030",-0.202923867960721,0.343016010568971,0.29229691657226,-0.0257510419355664,0.662894810835948,-0.680857365472791,0.255209550454753,0.118275000211175,0.05264097534256,0.755173569383957,0.0635487056296484,0.301535044288085,0.577437479495309,0.146196434411389
"13033",-0.588691020436324,0.00748493747943181,0.0189481068176148,0.219431287298042,-0.0773686287831538,-0.286126458723251,-0.0685424196577933,0.267435545481489,0.00448968163426636,0.606302103391267,0.0247934081383136,0.441188016041224,0.500910748646583,0.0747152962876795
"13036",-1.33265521299576,0.163767616670645,0.17686752854547,0.480443860017368,0.265817710943475,0.198464262014234,0.33450245602669,0.320702282520485,-0.0406911076108607,0.782999650682388,0.129299081100696,1.18853733643649,0.329041310885218,0.381011193260322
"13038",-0.986550353446685,0.0975479600246733,0.0963645402969491,0.580365469024275,0.0675152116639557,-0.657346574302937,0.380995006341375,-0.0127845462217082,-0.0766865825147277,-0.130637542328644,0.042480015748826,0.533936042099282,0.0331832910847474,0.0799452105200008
"13040",-0.740388924786302,0.0219279148704735,-0.0372840170363619,-0.185539062157746,0.312859871728248,-0.622226512034313,-0.0191152955724771,0.483636050249247,0.0336466375462824,1.03560730358229,0.088811524378688,0.0790578758526027,1.40269265765299,0.312045656065223
"13043",-0.503586854210555,-0.00621047503831499,-0.0530613592494637,-0.0770599505795349,-0.202701798236858,-0.0727036964356805,0.0491209923355499,0.0334238934806125,0.00182078159719554,0.162030218213183,0.0393200366525371,0.610334826241102,-0.133407949614422,0.0249478904285878
"13046",0.243562114004597,-0.00499697091078332,0.0739389001911707,0.0328841208859119,-0.127776605511202,0.21468253373342,-0.0360702702207892,-0.0823261408571967,0.0186162491495113,-0.111931481416226,-0.0263701512281608,-0.195573835548582,-0.0880090873077884,-0.0178319271702566
"13047",-0.511047374794104,-0.218744842540646,-0.161239837694696,-0.255912664272352,-0.783932060923918,0.274855332578985,-0.215166694944846,0.0432688651750656,0.0288383553243055,-0.167067605070192,-0.00942592881099487,0.000474128794191042,0.0351225724703458,-0.00704974884090942
"13048",0.462650945424219,0.375745777961424,0.320321248690007,2.1820599464892,-1.74427538562198,-0.38685843347333,-0.154283821593752,-0.0958928574691474,0.0668304761861027,1.7816495670205,0.209588362820057,-0.74064372851398,1.38066713331273,0.231390352221968
"13052",0.786312523098584,-0.151870915717009,-0.19348653517072,-0.378373473877216,-0.465463919857998,0.0741012144757072,-0.332365865156649,-0.164383654280365,0.123162242747143,0.313098751851461,-0.089670576013894,-0.762514280347002,0.0182333865393471,-0.0707336195093889
"13056",1.67649835907117,-0.655370438278058,-1.00642864949077,-1.1429881769302,-1.08042603428968,0.469023473379375,-1.09785149783905,-0.0447198405323223,-0.111234476251253,1.07233165888199,-0.00808025572792555,-0.393974028495174,-0.0613997767413303,0.0279599375285624
"13057",-0.331135817132784,-0.247142981878227,-0.576383475065101,-0.487317746735246,0.509104128945309,-0.367293089080349,0.029105507227181,0.41112397664687,-0.0818209629693436,0.925522968741626,-0.0287458259826379,0.0140229405156835,0.584307719089403,0.19359562328659
"13058",-1.09238532171508,-0.13200797919406,-0.232729679223114,-0.5380386892103,-0.00185440998732741,-0.454008165635315,-0.0514294881446681,0.309665800765204,0.0399275572220125,1.34890390129257,0.106001704386208,0.0624197734963036,1.08495396594541,0.382023773124809
"13106",-0.0156268466203085,0.0611776216073948,0.0852373807073221,0.307687555428693,0.154242978469798,-0.294781002498363,0.168093173579942,-0.0166380314005599,-0.0822264140413011,-0.164759178851085,-0.143213461831058,-0.3186645534985,0.0840732284573282,-0.109234478465801
"13107",1.62133840534742,-0.423325997941927,-0.202046556242338,-1.29966421899447,-2.16519047616813,1.07339411235408,-0.831177839749181,-0.0181170844406174,0.392376738973673,-0.385462974814526,-0.00358138716227049,-0.151192007480282,-0.243697871197501,0.286681189672646
"13120",-0.052547445918024,0.153538521114797,0.294356204521928,0.255372207486449,0.568110959751196,-0.00802802298650016,0.0607731033011444,-0.102563251846451,0.136527756402306,0.251308602246158,0.0679010016405941,0.83858944873321,-0.137821778602034,0.0699103477005333
"13135",-0.321853143393522,-0.177350600032344,-0.170762985840467,0.532697180208057,-0.313085861961961,0.288735540071437,-0.022252037219497,0.0222452363568564,0.00264105939718181,0.0821963431166659,0.0106125379703453,0.183619338690486,-0.0456101345982218,0.0304623368577941
"13138",-0.0792145241698047,0.0818301997312683,0.0467277623232532,0.0545108726900294,0.2434610408287,-1.41749194315386,0.0660350948180861,0.0109798535559444,0.0540700706016243,0.283246008318062,0.0603289260413582,0.914347467843457,-0.133261089009983,0.0272339030748568
"13139",1.5043818144944,0.0129962654478692,0.0276606063253838,-0.135917455398841,0.326209791403208,-0.0210510632847974,-0.0627165461546287,-0.0180486216888023,-0.0123909027227307,-0.471546838666095,-0.0861156081419042,-0.41029300846423,-0.188900429451628,-0.0808316004757017
"13143",0.705899725918872,0.0538195970502586,0.00199487821362181,0.478353755506367,-0.0193102437113914,0.296480232054992,-0.174376973450317,-0.0224511138910083,0.169774210047983,0.195068222846538,0.0998731706852966,1.0507850922432,0.366959293137748,-0.00582464345903339
"13144",0.00452688275398465,-0.174231568014161,-0.178011669669408,-0.286188817334529,-0.349995251025651,0.245692282609234,-0.169041977648457,0.0581558680638402,0.0401357303962737,0.0356901703826425,0.0395326505482533,0.387267074577596,0.149539407370999,-0.00483850472869255
"13170",1.18865971125982,2.0834321337869,3.12177352850724,2.01477016216748,1.37719241613525,-0.338681723409236,1.7054943950391,0.0175014626424952,0.0956741245735334,0.362191093409052,-0.00924570821800928,-0.597427515898069,0.273690765326394,0.0870510446758895
"13171",-0.155702562148405,0.309604286934405,0.379125888604737,0.940804304284726,0.801198488556492,0.12533328588306,0.463990324783251,-0.0174517477734328,-0.00193410790876704,-0.262472182918544,-0.042552813009689,0.0107517047909728,-0.0066507057899003,-0.0835279221992275
"13177",0.215285967782957,0.499474030830296,0.64143308772291,0.104663340068595,0.786805148285066,-0.112079635241668,0.448786791007471,0.0476381777347609,0.00114088359770166,-0.213991716738808,-0.0455249625146343,0.0479378847508537,0.114152301545065,-0.070456457442399
"13179",0.614753438016104,0.207704854890455,0.140585555429589,0.0572164314175197,0.539294515709734,0.136385702959337,0.253101570906167,0.0682462568933432,-0.0474180133874153,0.731471660736795,0.0645691365934195,0.468834362186604,0.444132905931059,0.0310501835371528
"13180",1.34504101352509,0.103153055649707,0.0889143801422477,0.0167862202197336,0.220569172744094,0.33123045142615,0.0600303760217535,-0.0155027796755233,-0.180642301589164,-0.0325925247114004,0.101003598454694,-0.2737454543906,0.0294242243286379,0.117208940977778
"13191",-0.398626059653107,0.0176735388818991,-0.0169703434289689,0.0982030477889351,0.0161009050160281,-0.232240092939674,-0.107339799222182,0.0145139161617191,-0.00502841394690568,0.174905221383841,0.0076219995792914,-0.162739825692062,0.156145901724013,0.00816892952591883
"13194",-0.0505591848502658,-0.073056358821113,-0.0342286718980419,0.497354185499391,-0.150214158836015,0.318999436343976,0.102408848478998,0.0247958544569273,0.0492452145265907,0.126210394684114,0.0386765957444582,0.429683928641053,0.118530865853894,0.0455763550413194
"13195",1.27729191713926,-0.379214524663934,-0.580040571073866,-1.50845856463068,-0.829273494125618,0.230385022861072,-0.522358671428183,-0.00654536944407974,0.0585519554070451,-0.668736271830354,-0.200484942648902,0.485226059212439,-0.624734882475705,-0.390180094086708
"13196",-1.32586126862105,-0.0909110954363228,-0.128419563564814,0.109839539026824,-0.19534410940475,-0.568665551042223,0.10906119373923,-0.0618776595286437,-0.00964787827805355,0.0179683817836402,-0.000310142723496976,-0.714673744223104,-0.0135836902470799,0.0685745521144372
"13197",1.2528336290747,-0.238577677348988,-0.346542581998554,-0.913938817474302,0.493239120395627,1.46263690980404,-0.0335353138976877,-0.0342906451397228,0.656061570241478,0.574320473149939,0.170697480148823,1.5439616033229,0.58134654509266,0.139483785245392
"13200",0.0947998501494709,-0.323387815000241,-0.472100761066968,-0.262420058605572,-0.372469297232525,-0.33359374446837,-0.299955194402102,-0.0333574441922292,0.0247879189235227,0.0794583897797417,0.0165159131442628,-0.0371067193493129,-0.0140561887026797,0.0425185538817876
"13204",0.0453973564051273,0.0337380931866288,0.050816632555484,0.350353397767797,-0.0621725254469071,0.788787868575956,0.118817358140542,-0.0267521367233154,0.0154850446662572,-0.00781666596484396,-0.00354198077991192,-0.129976001805259,0.00310874047900299,-0.00294876829422868
"13207",0.141928785448047,-0.00951819119676965,0.00885625111242003,0.222427720803618,-0.0502551803214179,0.101380112408583,0.192465412097286,-0.00617591761489338,0.0578846541597735,0.0863843603946689,0.0140628810487228,0.494292260953805,0.0967151186818403,0.00164496077190463
"13209",0.128748191794266,0.0901875922613641,0.0835630465399418,-0.0934931775087014,-0.12019127636933,-0.130852530397228,-0.108680831734989,0.0446130727964361,0.0439569652472055,0.0641591393444161,0.0359081172821724,0.506025148931276,0.0396318288828705,0.0466700922738159
"13211",-0.127018341238599,-0.0182856029664067,0.0183138843732039,0.0580292086055309,-0.240370358712343,0.260627321503247,-0.00581267835031415,-0.026181350494495,0.00417386659263452,0.0283173906281161,0.00100154263435806,-0.0896240158470904,0.0383247148760332,-0.0115259831742755
"13346",-0.906352143623139,0.00968558120756692,0.0200959462182874,0.0178750963687778,0.198113836701038,0.229101510586716,0.000887129108172295,0.00942791885588883,0.0211099055503999,0.0963853280412413,0.0196677581583944,0.0541659547982298,0.14179536214186,0.0596655761075971
"13347",-0.150961612321829,-0.0310837552653094,0.138222200104974,0.265321279437558,0.263732309856928,-0.607278367385898,0.176569367787374,-0.0110929975310378,0.00702079561361717,-0.154348430331082,0.0193304626711436,0.393087117796184,-0.113413088325827,-0.032466004453659
"13350",-0.206986165839809,0.184796344716759,0.277348190443562,0.426341444466339,0.331392273928766,-0.00688706374615996,0.202088630264237,0.0140360411131334,-0.0246202866627308,-0.119234574319062,-0.0244320743871468,-0.228665729001653,-0.0828648875812665,-0.0320600457679142
"13358",0.185716217999963,0.0698858780748998,0.214941427536184,-0.02381081325257,-0.591034941659289,-0.147308271119419,-0.0476335207989768,0.0783864932829752,0.0616625592107738,0.441933620154506,-0.0462030384567147,1.40011243399225,0.107798001002836,-0.112073569462366
"13367",0.459555079885454,-0.00347827745874725,0.0197338130738365,-0.0104716755436099,-0.166562934601038,0.124387372786346,-0.0464763806873658,-0.00376266860481954,0.0393599102978552,0.148602232417229,0.0767064394204465,0.619150756883029,0.171321034631679,0.0383626358496448
"13368",-0.0881049999484686,-0.0473322869797061,-0.0120738845538196,0.196999069822629,-0.195783225774889,0.0185705511146536,0.100804380443813,0.0425863450081681,0.0123383970832649,-0.173133417989052,-0.0168236974235249,0.496717315353172,-0.198273520873803,-0.0360689234277334
"13383",-0.0346052934689092,0.0467529580392316,0.0667158652140819,-0.00462896370291319,0.261803921165911,-0.135242418867535,0.0402452493996368,0.00703444005095584,-0.0106136195438884,-0.0938042158796213,-0.0380757247030036,-0.296189875777453,-0.0669861650402257,-0.0090261890034569
"13385",-1.11647528134803,0.0781333288379646,0.107973000679961,0.0455761867753637,0.139114810493793,-0.444040236243109,0.102317533650695,-0.121912735510648,-0.0576839880265192,-0.0862155788771847,-0.047050505112755,-0.539483519294358,-0.154361213713801,-0.0215830735449777
"13388",0.498305655426424,0.186915129373295,0.225623226888692,0.748708789626091,0.656553827440944,0.399828091698143,0.1641709110952,0.0442766073121887,0.00630062376741125,-0.485133321194222,-0.00149754719695755,0.524509463510888,0.0625287386407747,-0.0105505177448465
"13400",-0.508113520151504,0.243071498853269,0.167394708087019,0.675048904253836,1.17328962137764,-0.41690025123308,0.453790087191437,0.013610835851767,0.0181805202044955,0.39859394678861,0.0956490311240841,0.820215013638548,-0.145521843657361,0.078223318845642
"13405",-0.0746868600133773,-0.260241709706576,-0.335309000988048,-0.0213442549718392,0.241031387364771,0.0732223857728679,0.0193444473580539,-0.0265032863157207,0.0916966944817635,-0.113328596336279,0.0345944354574831,0.384758556859405,-0.083555791226155,-0.00675686641897334
"13419",0.0990699898430128,-0.0738248888047073,0.127225547390301,-0.464287019107204,0.15497445032043,0.481083891968428,-0.135818535177546,-0.115805681152764,0.0613518527449458,-0.0184108542382701,0.0893762478523506,0.0302138721279932,-0.0633853041079093,0.093732019661231
"13421",1.32950443366935,0.0960732541971344,0.043880971805623,0.273582899900491,0.282619579850156,-0.275066182637359,0.138432830391206,-0.00552171987432419,0.0260009874284351,-0.107747747490315,0.126312115443567,-0.0893958507365428,1.0520556482206,0.24008532104904
"13424",-0.0769101367460645,0.0095100313794694,0.124832704313269,0.325015108325952,0.0100387568238349,-0.0860854922081955,0.246570458510453,0.0145298233726712,0.0292615455617458,0.276181913155918,0.0199664479250567,0.0302092274937791,0.205680869390073,0.0229215812369572
"13427",-0.395654550461555,-0.0653043213929831,-0.125049343348703,-0.621924907011503,0.325833237243546,0.0529790225742808,-0.0535486369281238,-0.00946143665240215,0.0168649027890539,-0.0483010431503579,-0.000723195046466337,0.00113822415327572,0.00705670670537521,0.000293688223896482
"13430",-0.169787608426736,-0.0942512657800974,-0.0798384652249854,-0.075433605984735,-0.325694341947311,-0.0654584835057843,-0.120288774666786,0.129115105757381,-0.0281059639212811,-0.000788772836253009,0.041049402919321,0.428245259944982,0.0246105769595944,0.0289761061390931
"13433",0.445243286445317,0.107688947622851,0.0728020683066193,0.195671803688749,0.0660643525440423,-0.0100895149291577,0.130682398339675,-0.020189534767333,-0.0600342661245718,0.201572794181898,-0.0024429083279412,-0.482183942967715,0.166769737625104,0.00810061798559392
"13435",0.686903121744689,0.0309787121176686,0.0734526719363906,-0.242357695832887,0.0997866415043211,-0.0229651187698637,-0.0454839888576624,-0.064736108310542,-0.0873554191144171,-0.101227711681666,-0.0636539348223802,-0.20821456739391,-0.625599049142984,-0.0669132840585031
"13436",2.89465055215375,0.0441369116205237,0.0107490532690197,-0.335223300428799,-0.00392817171403802,-0.031535872073715,-0.394272279428921,-0.0296387588991648,-0.0194794534728985,-0.395345309741239,-0.0327638928308848,0.189544387991094,-0.524139432628234,-0.00354382704399433
"13437",0.383207339365083,-0.0586018536511469,-0.0580988313865269,-0.0434501468841075,-0.258519793255933,0.180308734839077,-0.100022451330843,0.00702694179144689,-0.00875253279676465,0.100993476993961,0.00886842941363431,0.000910022482329067,0.0606994026636882,-0.014188305288506
"13448",-1.24877663188552,0.00630500572674913,-0.00329913741349042,-0.0297061853116614,0.0184278444182431,-0.129983985467567,0.0109251364493734,0.0479350939015812,-0.0492505863131818,0.217459722956942,0.0305953209052694,-0.0208621281874437,0.168696793139104,0.0448672223899138
"13479",-0.161993713878646,-0.0059741259875471,-0.0107135351295405,-0.307092656085756,-0.144131039198486,-0.106930106307877,0.00994664331797351,0.0239885266301516,-0.0151557761347636,-0.0566363525109682,-0.000469232438873984,0.206728607810868,-0.0300000085704101,0.00956434847184229
"13480",0.386454214692026,0.0393930548765832,0.0779004689691463,-0.0274313360474988,0.196241226653436,0.0899587850001739,0.0908630203287976,-0.061943111353133,0.023602036066548,-0.181431265290678,-0.0292580746298661,-0.208324823521866,-0.0658622927052263,-0.0295622575971312
"13482",2.41928160876916,0.111081442946642,0.0597366430794564,0.0323368534123662,0.15016722654406,-0.248043399329871,0.0590692512983582,-0.0494182697720983,-0.0980899936457355,0.200392087990076,-0.050544470203837,-0.0104519756175182,-0.135215443336653,-0.146465171201467
"13494",0.126495606530777,0.00516751371941626,0.0382765376232455,-0.115490351344919,-0.250095311637402,-0.0695465460046364,-0.0905232240783504,-0.00790586721062582,0.0185245527065876,-0.104773526495653,0.00109794763774816,0.00131943686506424,0.061781624577122,-0.00901396822123422
"13496",0.49623403939684,0.00571352516493032,-0.0865134529272154,-0.143330595178254,-0.138541591622721,-0.249650317443569,-0.1278969183076,0.0335681142964356,-0.0660631682931047,0.491525178523109,0.0139873662776586,-0.105649204725127,-0.0441979519712478,0.0348125254818264
"13506",1.69620835700644,0.00892148191401444,0.0593368416119854,0.743844066707139,0.181109962200539,0.102600772249669,0.254710256465063,-0.0586427547560249,-0.0128587303292681,0.317788282826738,0.0274180576904352,0.0156358987550739,0.368561933050538,-0.0302974768101171
"13518",0.345273161746945,-0.114537287537112,-0.0926050359562664,0.432188245222853,-0.114990073665063,0.362865787254463,0.00456404176673881,0.0708932799781313,-0.00891163077013481,0.121786265309463,0.0746552285161261,0.409716067094042,0.0448793184653295,0.097498975237334
"13521",0.277755800800605,-0.0237662688256807,-0.0766614632829734,-0.186732423916912,0.0939451547536508,0.410931533890853,-0.035762488072611,0.0499419605402831,0.0419935022425944,0.029378672109322,0.0365977612277817,0.188033136240123,0.165711220704214,0.0235759560450104
"13544",-0.0506959670116964,-0.0776183287477069,-0.0187233670634605,0.130553851461812,-0.525853122827348,-0.165686199092179,-0.267465395630513,-0.0100842317977987,-0.026860114740679,-0.122621687704484,-0.0156882326326773,0.00545028115109835,-0.152733361605604,-0.00899076912936301
